portfolio_id,case_id,company_id,borrower_name,sector,project_sector,scenario_type,trend_type,lender_type,portfolio_category,secured_unsecured,retail_corporate,portfolio_outstanding_inr,portfolio_share_pct,gross_npa_pct,net_npa_pct,npa_trend_qoq_ppts,write_off_ratio_pct,company_gross_npa_pct,company_net_npa_pct,restructured_assets_pct,provisioning_coverage_ratio,credit_cost_pct,top_10_borrower_concentration_pct,top_5_sector_concentration_pct,return_on_assets_pct,net_interest_margin_pct,capital_adequacy_ratio_pct,vintage_2020_npa_pct,vintage_2021_npa_pct,vintage_2022_npa_pct,vintage_2023_npa_pct,vintage_2024_npa_pct,feeds_capacity,feeds_capital,feeds_conditions,feeds_character,data_as_of_date,reporting_period,source_document_id,extraction_confidence,risk_flags
PORT_CAM_00081_01,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,3069652607.04,21.4,3.87,0.94,0.52,0.94,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,5.96,5.96,3.48,2.32,0.77,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,medium,none
PORT_CAM_00081_02,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,2488096245.79,17.3,6.14,1.5,0.24,0.82,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,9.46,9.46,5.53,3.68,1.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,high,none
PORT_CAM_00081_03,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,msme,unsecured,corporate,2178464513.25,15.2,4.05,0.99,0.07,1.16,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,6.24,6.24,3.65,2.43,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,high,none
PORT_CAM_00081_04,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,vehicle_finance,secured,corporate,2063250210.91,14.4,4.36,1.06,0.62,1.62,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,6.71,6.71,3.92,2.62,0.87,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,medium,none
PORT_CAM_00081_05,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,gold_loan,secured,retail,1722989562.17,12.0,2.55,0.62,0.7,0.69,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,3.93,3.93,2.29,1.53,0.51,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,medium,none
PORT_CAM_00081_06,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,personal_loan,unsecured,retail,1710850065.52,11.9,4.44,1.08,0.41,0.41,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,6.84,6.84,4.0,2.66,0.89,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,high,none
PORT_CAM_00081_07,CAM_00081,COMP_00081,Authum Investment & Infrastructure Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,microfinance,unsecured,retail,1130337392.2,7.9,5.99,1.46,-0.01,0.92,4.0,0.98,0.31,75.6,0.92,15.9,65.6,2.93,11.12,27.4,9.22,9.22,5.39,3.59,1.2,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00081,high,none
PORT_CAM_00099_01,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,7456759516.55,20.0,3.11,0.92,-0.07,0.98,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,4.79,4.79,2.8,1.87,0.62,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,high,none
PORT_CAM_00099_02,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,6364600040.53,17.1,5.58,1.65,-0.39,0.83,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,8.59,8.59,5.02,3.35,1.12,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,medium,none
PORT_CAM_00099_03,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,6189470168.83,16.6,3.68,1.09,-0.28,1.06,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,5.67,5.67,3.31,2.21,0.74,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,high,none
PORT_CAM_00099_04,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,5524760621.79,14.8,3.47,1.02,0.0,0.29,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,5.34,5.34,3.12,2.08,0.69,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,medium,none
PORT_CAM_00099_05,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,5514313987.39,14.8,2.67,0.79,-0.33,0.81,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,4.11,4.11,2.4,1.6,0.53,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,high,none
PORT_CAM_00099_06,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,3567223533.0,9.6,5.4,1.59,-0.08,0.44,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,8.32,8.32,4.86,3.24,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,medium,none
PORT_CAM_00099_07,CAM_00099,COMP_00099,Algoquant Fintech Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,2590384635.09,7.0,6.59,1.94,-0.26,1.24,3.64,1.07,1.44,70.5,1.1,3.3,41.1,1.7,10.2,25.2,10.15,10.15,5.93,3.95,1.32,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00099,high,none
PORT_CAM_00108_01,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,6601899968.1,20.3,2.85,0.73,-0.03,0.52,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,4.39,4.39,2.56,1.71,0.57,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00108_02,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,5747038125.42,17.6,4.8,1.23,-0.37,0.56,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,7.39,7.39,4.32,2.88,0.96,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00108_03,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,5014778696.86,15.4,3.28,0.84,0.12,0.98,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,5.05,5.05,2.95,1.97,0.66,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00108_04,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,4811081453.55,14.8,2.83,0.72,-0.14,0.38,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,4.36,4.36,2.55,1.7,0.57,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00108_05,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,4255827689.22,13.1,1.59,0.41,-0.16,0.53,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,2.45,2.45,1.43,0.95,0.32,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,medium,none
PORT_CAM_00108_06,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,3920472408.31,12.0,3.9,1.0,-0.0,0.81,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,6.01,6.01,3.51,2.34,0.78,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00108_07,CAM_00108,COMP_00108,Almondz Global Securities Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,2217916604.02,6.8,4.59,1.18,-0.34,1.33,2.74,0.7,0.72,74.4,0.82,15.4,58.7,1.84,8.7,25.0,7.07,7.07,4.13,2.75,0.92,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00108,high,none
PORT_CAM_00122_01,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,5007587378.4,20.0,4.5,0.76,-0.0,0.4,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,6.93,6.93,4.05,2.7,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00122_02,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,4102573093.87,16.4,7.08,1.19,-0.11,2.04,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,10.9,10.9,6.37,4.25,1.42,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00122_03,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,4083965990.79,16.3,5.84,0.98,0.03,0.42,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,8.99,8.99,5.26,3.5,1.17,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00122_04,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,4008603476.36,16.0,4.94,0.83,-0.17,0.98,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,7.61,7.61,4.45,2.96,0.99,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00122_05,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,3873193753.9,15.5,4.06,0.68,-0.32,1.43,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,6.25,6.25,3.65,2.44,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00122_06,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,2243202462.37,9.0,6.54,1.1,-0.22,0.38,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,10.07,10.07,5.89,3.92,1.31,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,medium,none
PORT_CAM_00122_07,CAM_00122,COMP_00122,Anand Rathi Wealth Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,1703635297.14,6.8,7.62,1.28,-0.39,2.47,4.82,0.81,1.31,83.2,0.97,7.1,58.6,3.12,7.78,20.3,11.73,11.73,6.86,4.57,1.52,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00122,high,none
PORT_CAM_00126_01,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,1136013758.24,23.8,2.45,0.74,-0.48,0.42,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,3.77,3.77,2.21,1.47,0.49,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_02,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,942741419.94,19.8,4.32,1.31,-0.18,1.25,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,6.65,6.65,3.89,2.59,0.86,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_03,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,772147770.74,16.2,3.76,1.14,-0.06,1.06,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,5.79,5.79,3.38,2.26,0.75,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_04,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,752665328.12,15.8,2.38,0.72,-0.12,0.69,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,3.67,3.67,2.14,1.43,0.48,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_05,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,615769279.01,12.9,1.52,0.46,-0.45,0.27,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,2.34,2.34,1.37,0.91,0.3,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_06,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,293018606.95,6.1,3.85,1.17,0.08,1.43,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,5.93,5.93,3.47,2.31,0.77,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00126_07,CAM_00126,COMP_00126,Angel One Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,254825419.68,5.3,4.4,1.34,-0.02,1.29,2.5,0.76,0.71,69.6,0.78,12.4,45.6,1.56,8.45,24.3,6.78,6.78,3.96,2.64,0.88,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00126,high,none
PORT_CAM_00149_01,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,2049781207.89,21.2,4.51,0.62,0.07,1.27,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,6.95,6.95,4.06,2.71,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,high,none
PORT_CAM_00149_02,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,1966417411.21,20.3,5.98,0.82,0.46,0.83,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,9.21,9.21,5.38,3.59,1.2,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,high,none
PORT_CAM_00149_03,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,msme,unsecured,corporate,1634033802.96,16.9,6.05,0.83,0.31,1.21,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,9.32,9.32,5.45,3.63,1.21,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,high,none
PORT_CAM_00149_04,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,vehicle_finance,secured,corporate,1490519767.16,15.4,4.35,0.6,-0.17,1.39,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,6.7,6.7,3.91,2.61,0.87,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,medium,none
PORT_CAM_00149_05,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,gold_loan,secured,retail,1324629129.6,13.7,3.77,0.52,-0.3,1.34,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,5.81,5.81,3.39,2.26,0.75,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,high,none
PORT_CAM_00149_06,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,personal_loan,unsecured,retail,802281600.0,8.3,5.81,0.8,-0.09,0.97,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,8.95,8.95,5.23,3.49,1.16,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,high,none
PORT_CAM_00149_07,CAM_00149,COMP_00149,Aptus Value Housing Finance India Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,microfinance,unsecured,retail,410498242.73,4.2,7.45,1.02,0.54,0.77,4.75,0.65,0.61,86.3,0.67,10.1,61.1,2.66,8.95,17.1,11.47,11.47,6.71,4.47,1.49,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00149,medium,none
PORT_CAM_00157_01,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,10530160946.64,24.2,2.16,0.39,-0.08,0.7,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,3.33,3.33,1.94,1.3,0.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00157_02,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,9560234286.82,22.0,4.74,0.85,-0.31,1.54,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,7.3,7.3,4.27,2.84,0.95,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00157_03,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,7782080869.19,17.9,3.2,0.57,0.05,0.49,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,4.93,4.93,2.88,1.92,0.64,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00157_04,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,5581430481.22,12.8,2.31,0.41,-0.29,0.62,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,3.56,3.56,2.08,1.39,0.46,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,medium,none
PORT_CAM_00157_05,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,3898805122.57,9.0,1.14,0.2,-0.4,0.34,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,1.76,1.76,1.03,0.68,0.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00157_06,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,3249499152.96,7.5,3.59,0.64,0.03,0.67,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,5.53,5.53,3.23,2.15,0.72,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00157_07,CAM_00157,COMP_00157,Arihant Capital Markets Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,2877612231.11,6.6,5.75,1.03,0.19,0.7,2.66,0.48,1.01,82.1,0.47,17.0,46.7,2.29,8.74,17.7,8.86,8.86,5.17,3.45,1.15,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00157,high,none
PORT_CAM_00161_01,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,22815882935.18,20.6,3.06,0.54,-0.02,0.87,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,4.71,4.71,2.75,1.84,0.61,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00161_02,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,22720513714.23,20.5,5.38,0.95,0.1,0.94,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,8.29,8.29,4.84,3.23,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00161_03,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,16783490718.46,15.2,4.32,0.76,0.12,0.95,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,6.65,6.65,3.89,2.59,0.86,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,medium,none
PORT_CAM_00161_04,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,14916715933.11,13.5,2.58,0.45,-0.45,0.73,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,3.97,3.97,2.32,1.55,0.52,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00161_05,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,14768831907.56,13.3,2.62,0.46,0.02,0.57,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,4.03,4.03,2.36,1.57,0.52,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00161_06,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,13600151218.69,12.3,4.94,0.87,-0.01,0.38,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,7.61,7.61,4.45,2.96,0.99,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00161_07,CAM_00161,COMP_00161,Arman Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,5034314062.41,4.6,6.13,1.08,0.13,0.3,3.32,0.58,1.0,82.4,0.62,10.9,53.3,1.56,8.82,27.6,9.44,9.44,5.52,3.68,1.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00161,high,none
PORT_CAM_00164_01,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,17067672864.25,30.3,3.41,0.63,-0.32,1.18,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,5.25,5.25,3.07,2.05,0.68,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_02,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,10140183507.88,18.0,5.83,1.07,0.1,0.43,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,8.98,8.98,5.25,3.5,1.17,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_03,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,6983433384.03,12.4,4.45,0.82,-0.1,1.77,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,6.85,6.85,4.0,2.67,0.89,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_04,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,6962737855.79,12.3,2.77,0.51,0.08,0.56,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,4.27,4.27,2.49,1.66,0.55,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_05,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,6761091387.7,12.0,2.14,0.39,-0.02,0.69,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,3.3,3.3,1.93,1.28,0.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_06,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,5262462531.76,9.3,5.39,0.99,0.02,1.83,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,8.3,8.3,4.85,3.23,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00164_07,CAM_00164,COMP_00164,Anand Rathi Share and Stock Brokers Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,3211568720.1,5.7,6.47,1.19,-0.34,2.12,3.53,0.65,0.57,81.6,0.63,15.1,71.0,1.99,9.53,23.7,9.96,9.96,5.82,3.88,1.29,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00164,high,none
PORT_CAM_00203_01,CAM_00203,COMP_00203,AU Small Finance Bank Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,17314906412.32,21.2,5.2,0.66,0.59,1.6,5.23,0.66,1.2,87.4,0.77,5.0,56.6,3.11,7.54,25.9,8.01,8.01,4.68,3.12,1.04,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00203,high,none
PORT_CAM_00203_02,CAM_00203,COMP_00203,AU Small Finance Bank Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,17038573254.49,20.9,7.22,0.91,0.22,0.4,5.23,0.66,1.2,87.4,0.77,5.0,56.6,3.11,7.54,25.9,11.12,11.12,6.5,4.33,1.44,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00203,high,none
