case_id,total_signals,critical_count,high_count,medium_count,total_score_impact,velocity_signals,triangulation_signals,sentiment_signals,contagion_signals,primary_c_affected,company_id,sector
CAM_01254,4,1,2,0,0.0,1,2,0,1,Character,COMP_01254,Consumer Cyclical
CAM_01255,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01255,Financial Services
CAM_01256,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01256,Consumer Defensive
CAM_01257,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01257,Utilities
CAM_01258,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01258,Consumer Cyclical
CAM_01259,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01259,Consumer Cyclical
CAM_01260,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01260,Technology
CAM_01261,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01261,Basic Materials
CAM_01262,4,1,2,0,0.0,1,2,0,1,Character,COMP_01262,Basic Materials
CAM_01263,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01263,Consumer Cyclical
CAM_01264,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01264,Technology
CAM_01265,4,1,2,0,0.0,1,2,0,1,Character,COMP_01265,Consumer Cyclical
CAM_01266,4,1,2,0,0.0,1,2,0,1,Character,COMP_01266,Consumer Cyclical
CAM_01267,4,1,2,0,0.0,1,2,0,1,Character,COMP_01267,Industrials
CAM_01268,4,1,2,0,0.0,1,2,0,1,Character,COMP_01268,Consumer Cyclical
CAM_01269,4,1,2,0,0.0,1,2,0,1,Character,COMP_01269,Consumer Defensive
CAM_01270,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01270,Industrials
CAM_01271,4,1,2,0,0.0,1,2,0,1,Character,COMP_01271,Basic Materials
CAM_01272,4,1,2,0,0.0,1,2,0,1,Character,COMP_01272,Industrials
CAM_01273,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01273,Technology
CAM_01274,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01274,Consumer Defensive
CAM_01275,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01275,Real Estate
CAM_01276,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01276,Real Estate
CAM_01277,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01277,Industrials
CAM_01278,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01278,Consumer Cyclical
CAM_01279,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01279,Consumer Cyclical
CAM_01280,4,1,2,0,0.0,1,2,0,1,Character,COMP_01280,Basic Materials
CAM_01281,4,1,2,0,0.0,1,2,0,1,Character,COMP_01281,Consumer Cyclical
CAM_01282,4,1,2,0,0.0,1,2,0,1,Character,COMP_01282,Basic Materials
CAM_01283,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01283,Industrials
CAM_01284,4,1,2,0,0.0,1,2,0,1,Character,COMP_01284,Consumer Cyclical
CAM_01285,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01285,Financial Services
CAM_01286,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01286,Financial Services
CAM_01287,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01287,Consumer Cyclical
CAM_01288,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01288,Consumer Cyclical
CAM_01289,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01289,Healthcare
CAM_01290,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01290,Technology
CAM_01291,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01291,Consumer Cyclical
CAM_01292,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01292,Financial Services
CAM_01293,4,1,2,0,0.0,1,2,0,1,Character,COMP_01293,Consumer Cyclical
CAM_01294,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01294,Real Estate
CAM_01295,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01295,Technology
CAM_01296,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01296,Communication Services
CAM_01297,4,1,2,0,0.0,1,2,0,1,Character,COMP_01297,Consumer Cyclical
CAM_01298,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01298,Energy
CAM_01299,4,1,2,0,0.0,1,2,0,1,Character,COMP_01299,Basic Materials
CAM_01300,4,1,2,0,0.0,1,2,0,1,Character,COMP_01300,Industrials
CAM_01301,4,1,2,0,0.0,1,2,0,1,Character,COMP_01301,Consumer Cyclical
CAM_01302,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01302,Industrials
CAM_01303,4,1,2,0,0.0,1,2,0,1,Character,COMP_01303,Consumer Defensive
CAM_01304,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01304,Communication Services
CAM_01305,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01305,Financial Services
CAM_01306,4,1,2,0,0.0,1,2,0,1,Character,COMP_01306,Consumer Cyclical
CAM_01307,4,1,2,0,0.0,1,2,0,1,Character,COMP_01307,Basic Materials
CAM_01308,4,1,2,0,0.0,1,2,0,1,Character,COMP_01308,Consumer Defensive
CAM_01309,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01309,Communication Services
CAM_01310,4,1,2,0,0.0,1,2,0,1,Character,COMP_01310,Consumer Cyclical
CAM_01311,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01311,Consumer Cyclical
CAM_01312,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01312,Industrials
CAM_01313,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01313,Financial Services
CAM_01314,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01314,Financial Services
CAM_01315,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01315,Financial Services
CAM_01316,4,1,2,0,0.0,1,2,0,1,Character,COMP_01316,Consumer Cyclical
CAM_01317,4,1,2,0,0.0,1,2,0,1,Character,COMP_01317,Basic Materials
CAM_01318,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01318,Basic Materials
CAM_01319,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01319,Basic Materials
CAM_01320,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01320,Financial Services
CAM_01321,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01321,Consumer Cyclical
CAM_01322,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01322,Financial Services
CAM_01323,4,1,2,0,0.0,1,2,0,1,Character,COMP_01323,Consumer Cyclical
CAM_01324,4,1,2,0,0.0,1,2,0,1,Character,COMP_01324,Consumer Cyclical
CAM_01325,4,1,2,0,0.0,1,2,0,1,Character,COMP_01325,Consumer Cyclical
CAM_01326,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01326,Financial Services
CAM_01327,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01327,Basic Materials
CAM_01328,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01328,Healthcare
CAM_01329,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01329,Healthcare
CAM_01330,4,1,2,0,0.0,1,2,0,1,Character,COMP_01330,Basic Materials
CAM_01331,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01331,Basic Materials
CAM_01332,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01332,Communication Services
CAM_01333,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01333,Industrials
CAM_01334,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01334,Basic Materials
CAM_01335,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01335,Industrials
CAM_01336,4,1,2,0,0.0,1,2,0,1,Character,COMP_01336,Basic Materials
CAM_01337,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01337,Communication Services
CAM_01338,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01338,Communication Services
CAM_01339,4,1,2,0,0.0,1,2,0,1,Character,COMP_01339,Industrials
CAM_01340,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01340,Financial Services
CAM_01341,4,1,2,0,0.0,1,2,0,1,Character,COMP_01341,Industrials
CAM_01342,4,1,2,0,0.0,1,2,0,1,Character,COMP_01342,Basic Materials
CAM_01343,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01343,Financial Services
CAM_01344,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01344,Consumer Cyclical
CAM_01345,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01345,Communication Services
CAM_01346,4,1,2,0,0.0,1,2,0,1,Character,COMP_01346,Consumer Cyclical
CAM_01347,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01347,Communication Services
CAM_01348,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01348,Industrials
CAM_01349,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01349,Healthcare
CAM_01350,4,1,2,0,0.0,1,2,0,1,Character,COMP_01350,Industrials
CAM_01351,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01351,Technology
CAM_01352,3,1,1,0,1.0,1,1,0,1,Character,COMP_01352,Basic Materials
CAM_01353,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01353,Healthcare
CAM_01354,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01354,Industrials
CAM_01355,4,1,2,0,0.0,1,2,0,1,Character,COMP_01355,Consumer Defensive
CAM_01356,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01356,Technology
CAM_01357,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01357,Communication Services
CAM_01358,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01358,Basic Materials
CAM_01359,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01359,Healthcare
CAM_01360,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01360,Technology
CAM_01361,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01361,Communication Services
CAM_01362,4,1,2,0,0.0,1,2,0,1,Character,COMP_01362,Basic Materials
CAM_01363,4,1,2,0,0.0,1,2,0,1,Character,COMP_01363,Consumer Defensive
CAM_01364,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01364,Healthcare
CAM_01365,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01365,Healthcare
CAM_01366,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01366,Utilities
CAM_01367,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01367,Financial Services
CAM_01368,4,1,2,0,0.0,1,2,0,1,Character,COMP_01368,Industrials
CAM_01369,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01369,Industrials
CAM_01370,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01370,Consumer Defensive
CAM_01371,4,1,2,0,0.0,1,2,0,1,Character,COMP_01371,Consumer Defensive
CAM_01372,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01372,Real Estate
CAM_01373,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01373,Real Estate
CAM_01374,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01374,Consumer Cyclical
CAM_01375,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01375,Technology
CAM_01376,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01376,Industrials
CAM_01377,4,1,2,0,0.0,1,2,0,1,Character,COMP_01377,Industrials
CAM_01378,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01378,Consumer Cyclical
CAM_01379,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01379,Industrials
CAM_01380,4,1,2,0,0.0,1,2,0,1,Character,COMP_01380,Consumer Cyclical
CAM_01381,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01381,Technology
CAM_01382,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01382,Financial Services
CAM_01383,4,1,2,0,0.0,1,2,0,1,Character,COMP_01383,Consumer Defensive
CAM_01384,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01384,Utilities
CAM_01385,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01385,Basic Materials
CAM_01386,4,1,2,0,0.0,1,2,0,1,Character,COMP_01386,Basic Materials
CAM_01387,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01387,Industrials
CAM_01388,4,1,2,0,0.0,1,2,0,1,Character,COMP_01388,Consumer Defensive
CAM_01389,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01389,Financial Services
CAM_01390,2,1,1,0,0.5,0,1,0,1,Character,COMP_01390,Basic Materials
CAM_01391,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01391,Technology
CAM_01392,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01392,Basic Materials
CAM_01393,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01393,Consumer Cyclical
CAM_01394,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01394,Industrials
CAM_01395,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01395,Financial Services
CAM_01396,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01396,Basic Materials
CAM_01397,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01397,Utilities
CAM_01398,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01398,Utilities
CAM_01399,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01399,Technology
CAM_01400,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01400,Healthcare
CAM_01401,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01401,Financial Services
CAM_01402,4,1,2,0,0.0,1,2,0,1,Character,COMP_01402,Basic Materials
CAM_01403,4,1,2,0,0.0,1,2,0,1,Character,COMP_01403,Consumer Cyclical
CAM_01404,4,1,2,0,0.0,1,2,0,1,Character,COMP_01404,Basic Materials
CAM_01405,4,1,2,0,0.0,1,2,0,1,Character,COMP_01405,Industrials
CAM_01406,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01406,Real Estate
CAM_01407,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01407,Basic Materials
CAM_01408,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01408,Communication Services
CAM_01409,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01409,Technology
CAM_01410,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01410,Energy
CAM_01411,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01411,Energy
CAM_01412,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01412,Consumer Cyclical
CAM_01413,4,1,2,0,0.0,1,2,0,1,Character,COMP_01413,Industrials
CAM_01414,4,1,2,0,0.0,1,2,0,1,Character,COMP_01414,Consumer Cyclical
CAM_01415,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01415,Real Estate
CAM_01416,4,1,2,0,0.0,1,2,0,1,Character,COMP_01416,Industrials
CAM_01417,2,1,1,0,0.5,0,1,0,1,Character,COMP_01417,Industrials
CAM_01418,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01418,Basic Materials
CAM_01419,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01419,Financial Services
CAM_01420,4,1,2,0,0.0,1,2,0,1,Character,COMP_01420,Industrials
CAM_01421,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01421,Healthcare
CAM_01422,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01422,Energy
CAM_01423,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01423,Communication Services
CAM_01424,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01424,Technology
CAM_01425,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01425,Technology
CAM_01426,4,1,2,0,0.0,1,2,0,1,Character,COMP_01426,Consumer Cyclical
CAM_01427,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01427,Technology
CAM_01428,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01428,Healthcare
CAM_01429,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01429,Consumer Cyclical
CAM_01430,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01430,Industrials
CAM_01431,4,1,2,0,0.0,1,2,0,1,Character,COMP_01431,Industrials
CAM_01432,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01432,Basic Materials
CAM_01433,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01433,Basic Materials
CAM_01434,4,1,2,0,0.0,1,2,0,1,Character,COMP_01434,Consumer Cyclical
CAM_01435,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01435,Consumer Cyclical
CAM_01436,4,1,2,0,0.0,1,2,0,1,Character,COMP_01436,Consumer Cyclical
CAM_01437,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01437,Basic Materials
CAM_01438,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01438,Technology
CAM_01439,4,1,2,0,0.0,1,2,0,1,Character,COMP_01439,Basic Materials
CAM_01440,4,1,2,0,0.0,1,2,0,1,Character,COMP_01440,Consumer Defensive
CAM_01441,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01441,Communication Services
CAM_01442,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01442,Healthcare
CAM_01443,4,1,2,0,0.0,1,2,0,1,Character,COMP_01443,Consumer Cyclical
CAM_01444,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01444,Real Estate
CAM_01445,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01445,Financial Services
CAM_01446,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01446,Industrials
CAM_01447,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01447,Basic Materials
CAM_01448,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01448,Technology
CAM_01449,4,1,2,0,0.0,1,2,0,1,Character,COMP_01449,Consumer Cyclical
CAM_01450,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01450,Financial Services
CAM_01451,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01451,Basic Materials
CAM_01452,4,1,2,0,0.0,1,2,0,1,Character,COMP_01452,Consumer Defensive
CAM_01453,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01453,Technology
CAM_01454,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01454,Healthcare
CAM_01455,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01455,Technology
CAM_01456,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01456,Energy
CAM_01457,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01457,Real Estate
CAM_01458,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01458,Healthcare
CAM_01459,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01459,Technology
CAM_01460,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01460,Basic Materials
CAM_01461,4,1,2,0,0.0,1,2,0,1,Character,COMP_01461,Consumer Defensive
CAM_01462,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01462,Industrials
CAM_01463,4,1,2,0,0.0,1,2,0,1,Character,COMP_01463,Consumer Cyclical
CAM_01464,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01464,Healthcare
CAM_01465,4,1,2,0,0.0,1,2,0,1,Character,COMP_01465,Consumer Cyclical
CAM_01466,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01466,Real Estate
CAM_01467,4,1,2,0,0.0,1,2,0,1,Character,COMP_01467,Consumer Cyclical
CAM_01468,4,1,2,0,0.0,1,2,0,1,Character,COMP_01468,Consumer Cyclical
CAM_01469,4,1,2,0,0.0,1,2,0,1,Character,COMP_01469,Consumer Defensive
CAM_01470,4,1,2,0,0.0,1,2,0,1,Character,COMP_01470,Industrials
CAM_01471,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01471,Consumer Cyclical
CAM_01472,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01472,Industrials
CAM_01473,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01473,Basic Materials
CAM_01474,4,1,2,0,0.0,1,2,0,1,Character,COMP_01474,Consumer Cyclical
CAM_01475,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01475,Technology
CAM_01476,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01476,Basic Materials
CAM_01477,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01477,Consumer Cyclical
CAM_01478,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01478,Basic Materials
CAM_01479,4,1,2,0,0.0,1,2,0,1,Character,COMP_01479,Industrials
CAM_01480,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01480,Consumer Cyclical
CAM_01481,4,1,2,0,0.0,1,2,0,1,Character,COMP_01481,Industrials
CAM_01482,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01482,Real Estate
CAM_01483,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01483,Technology
CAM_01484,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01484,Energy
CAM_01485,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01485,Financial Services
CAM_01486,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01486,Healthcare
CAM_01487,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01487,Communication Services
CAM_01488,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01488,Financial Services
CAM_01489,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01489,Technology
CAM_01490,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01490,Consumer Defensive
CAM_01491,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01491,Healthcare
CAM_01492,4,1,2,0,0.0,1,2,0,1,Character,COMP_01492,Consumer Cyclical
CAM_01493,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01493,Real Estate
CAM_01494,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01494,Consumer Defensive
CAM_01495,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01495,Basic Materials
CAM_01496,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01496,Industrials
CAM_01497,4,1,2,0,0.0,1,2,0,1,Character,COMP_01497,Basic Materials
CAM_01498,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01498,Financial Services
CAM_01499,4,1,2,0,0.0,1,2,0,1,Character,COMP_01499,Consumer Cyclical
CAM_01500,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01500,Technology
CAM_01501,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01501,Consumer Cyclical
CAM_01502,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01502,Financial Services
CAM_01503,4,1,2,0,0.0,1,2,0,1,Character,COMP_01503,Industrials
CAM_01504,4,1,2,0,0.0,1,2,0,1,Character,COMP_01504,Industrials
CAM_01505,4,1,2,0,0.0,1,2,0,1,Character,COMP_01505,Consumer Defensive
CAM_01506,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01506,Basic Materials
CAM_01507,4,1,2,0,0.0,1,2,0,1,Character,COMP_01507,Basic Materials
CAM_01508,4,1,2,0,0.0,1,2,0,1,Character,COMP_01508,Industrials
CAM_01509,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01509,Financial Services
CAM_01510,5,1,4,0,-2.5,2,2,0,1,Capacity,COMP_01510,Financial Services
CAM_01511,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01511,Financial Services
CAM_01512,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01512,Communication Services
CAM_01513,4,1,2,0,0.0,1,2,0,1,Character,COMP_01513,Industrials
CAM_01514,4,1,2,0,0.0,1,2,0,1,Character,COMP_01514,Consumer Cyclical
CAM_01515,4,1,2,0,0.0,1,2,0,1,Character,COMP_01515,Consumer Cyclical
CAM_01516,4,1,2,0,0.0,1,2,0,1,Character,COMP_01516,Basic Materials
CAM_01517,4,1,2,0,0.0,1,2,0,1,Character,COMP_01517,Basic Materials
CAM_01518,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01518,Industrials
CAM_01519,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01519,Financial Services
CAM_01520,4,1,2,0,0.0,1,2,0,1,Character,COMP_01520,Industrials
CAM_01521,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01521,Healthcare
CAM_01522,4,1,2,0,0.0,1,2,0,1,Character,COMP_01522,Basic Materials
CAM_01523,4,1,2,0,0.0,1,2,0,1,Character,COMP_01523,Consumer Defensive
CAM_01524,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01524,Financial Services
CAM_01525,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01525,Utilities
CAM_01526,4,1,2,0,0.0,1,2,0,1,Character,COMP_01526,Industrials
CAM_01527,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01527,Industrials
CAM_01528,4,1,2,0,0.0,1,2,0,1,Character,COMP_01528,Consumer Cyclical
CAM_01529,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01529,Industrials
CAM_01530,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01530,Healthcare
CAM_01531,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01531,Energy
CAM_01532,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01532,Real Estate
CAM_01533,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01533,Industrials
CAM_01534,4,1,2,0,0.0,1,2,0,1,Character,COMP_01534,Basic Materials
CAM_01535,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01535,Basic Materials
CAM_01536,4,1,2,0,0.0,1,2,0,1,Character,COMP_01536,Consumer Cyclical
CAM_01537,4,1,2,0,0.0,1,2,0,1,Character,COMP_01537,Consumer Cyclical
CAM_01538,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01538,Consumer Cyclical
CAM_01539,4,1,2,0,0.0,1,2,0,1,Character,COMP_01539,Industrials
CAM_01540,4,1,2,0,0.0,1,2,0,1,Character,COMP_01540,Basic Materials
CAM_01541,4,1,2,0,0.0,1,2,0,1,Character,COMP_01541,Industrials
CAM_01542,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01542,Technology
CAM_01543,4,1,2,0,0.0,1,2,0,1,Character,COMP_01543,Basic Materials
CAM_01544,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01544,Real Estate
CAM_01545,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01545,Consumer Cyclical
CAM_01546,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01546,Financial Services
CAM_01547,4,1,2,0,0.0,1,2,0,1,Character,COMP_01547,Basic Materials
CAM_01548,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01548,Industrials
CAM_01549,4,1,2,0,0.0,1,2,0,1,Character,COMP_01549,Consumer Cyclical
CAM_01550,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01550,Industrials
CAM_01551,4,1,2,0,0.0,1,2,0,1,Character,COMP_01551,Basic Materials
CAM_01552,4,1,2,0,0.0,1,2,0,1,Character,COMP_01552,Industrials
CAM_01553,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01553,Technology
CAM_01554,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01554,Real Estate
CAM_01555,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01555,Basic Materials
CAM_01556,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01556,Financial Services
CAM_01557,4,1,2,0,0.0,1,2,0,1,Character,COMP_01557,Consumer Defensive
CAM_01558,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01558,Financial Services
CAM_01559,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01559,Industrials
CAM_01560,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01560,Utilities
CAM_01561,4,1,2,0,0.0,1,2,0,1,Character,COMP_01561,Industrials
CAM_01562,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01562,Real Estate
CAM_01563,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01563,Basic Materials
CAM_01564,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01564,Real Estate
CAM_01565,4,1,2,0,0.0,1,2,0,1,Character,COMP_01565,Industrials
CAM_01566,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01566,Communication Services
