company_cin,company_name,graph_risk_score,company_inactive_flag,has_active_drt_case,has_active_nclt_case,has_live_charges,live_charges_total_inr,n_directors,avg_director_stress_score,contagion_risk_score,network_degree,risk_components,computed_timestamp
L59425PY2010PLC000093,AKSH OPTIFIBRE LIMITED,3.0,False,False,False,True,516882011.24,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.281902
L82512LD2010PLC000094,AKUMS DRUGS AND PHARMACEUTICAL,3.0,False,False,False,True,460267254.86,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.287584
L84932BR2010PLC000095,AKZO NOBEL INDIA LIMITED,3.0,False,False,False,True,217629137.03,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.293204
L55980ML2010PLC000096,ALANKIT LIMITED,3.0,False,False,False,True,1091984954.73,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.298690
L31111AP2010PLC000097,ALBERT DAVID LIMITED,3.0,False,False,False,True,889801009.8,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.304247
L98180CG2010PLC000098,ALEMBIC LIMITED,3.0,False,False,False,True,1584370500.45,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.309812
L60418NL2010PLC000099,ALGOQUANT FINTECH LIMITED,3.0,False,False,False,True,1005377554.11,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.315219
L32562AS2010PLC000100,ALICON CASTALLOY LIMITED,3.0,False,False,False,True,146695218.69,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.320730
L39237LD2010PLC000101,ALIVUS LIFE SCIENCES LIMITED,3.0,False,False,False,True,651155556.78,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.326206
L50220MP2010PLC000102,ALKALI METALS LIMITED,3.0,False,False,False,True,234729398.74,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.331748
L54674AP2010PLC000103,ALKEM LABORATORIES LIMITED,3.0,False,False,False,True,800226153.35,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.337344
L88063PY2010PLC000104,ALKYL AMINES CHEMICALS LIMITED,3.0,False,False,False,True,580184727.69,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.342853
L74074AP2010PLC000105,ALLCARGO LOGISTICS LIMITED,3.0,False,False,False,True,1008646193.9,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.351039
L18555AR2010PLC000106,ALLDIGI TECH LIMITED,3.0,False,False,False,True,466143875.34,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.356764
L24915AR2010PLC000107,ALL TIME PLASTICS LIMITED,3.0,False,False,False,True,262660701.81,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.362394
L23949NL2010PLC000108,ALMONDZ GLOBAL SECURITIES LIMI,3.0,False,False,False,True,766692241.25,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.367990
L90514BR2010PLC000109,ALOK INDUSTRIES LIMITED,3.0,False,False,False,True,205849137.65,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.374543
L81932GA2010PLC000110,ALPA LABORATORIES LIMITED,3.0,False,False,False,True,886355830.23,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.380624
L74913PY2010PLC000111,ALPHAGEO (INDIA) LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.386444
L42794MP2010PLC000112,AMAGI MEDIA LABS LIMITED,3.0,False,False,False,True,322716324.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.392294
L45201MZ2010PLC000113,AMANTA HEALTHCARE LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.397912
L40107LD2010PLC000114,AMBER ENTERPRISES INDIA LIMITE,3.0,False,False,False,True,37956634.94,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.403598
L26507MP2010PLC000115,AMBICA AGARBATHIES & AROMA IND,3.0,False,False,False,True,115532581.17,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.409338
L50246KA2010PLC000116,AMBIKA COTTON MILLS LIMITED,3.0,False,False,False,True,15066333.68,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.415041
L86384SK2010PLC000117,AMBUJA CEMENTS LIMITED,3.0,False,False,False,True,1572947980.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.420603
L53983AS2010PLC000118,AMD INDUSTRIES LIMITED,3.0,False,False,False,True,566740492.01,3,10.0,0.0,7,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.426025
L57311TR2010PLC000119,AMJ LAND HOLDINGS LIMITED,3.0,False,False,False,True,869461263.16,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.431595
L35016NL2010PLC000120,AMINES & PLASTICIZERS LIMITED,3.0,False,False,False,True,464197227.29,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.437347
L73377KL2010PLC000121,AMRUTANJAN HEALTH CARE LIMITED,3.0,False,False,False,True,384228549.97,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.442900
L24554AS2010PLC000122,ANAND RATHI WEALTH LIMITED,3.0,False,False,False,True,945103924.88,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.448221
L75196DN2010PLC000123,ANANT RAJ LIMITED,3.0,False,False,False,True,788194005.08,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.453660
L65815MP2010PLC000124,ANDHRA PAPER LIMITED,3.0,False,False,False,True,144800256.77,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.459157
L83158BR2010PLC000125,THE ANDHRA SUGARS LIMITED,3.0,False,False,False,True,611706260.07,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.464947
L26775DN2010PLC000126,ANGEL ONE LIMITED,3.0,False,False,False,True,235793878.56,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.470871
L22813AN2010PLC000127,ANIK INDUSTRIES LIMITED,3.0,False,False,False,True,160533861.1,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.476645
L79589CG2010PLC000128,ANKIT METAL & POWER LIMITED,3.0,False,False,False,True,941659692.28,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.482231
L37986GJ2010PLC000129,ANMOL INDIA LIMITED,3.0,False,False,False,True,1128486607.51,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.488386
L46134GJ2010PLC000130,ANSAL PROPERTIES & INFRASTRUCT,3.0,False,False,False,True,663509452.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.494027
L18748TN2010PLC000131,ANTELOPUS SELAN ENERGY LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.499693
L69581DN2010PLC000132,ANTARCTICA LIMITED,3.0,False,False,False,True,74314479.56,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.505528
L16803JH2010PLC000133,ANTHEM BIOSCIENCES LIMITED,3.0,False,False,False,True,324487490.49,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.511144
L13379LD2010PLC000134,ANUH PHARMA LIMITED,3.0,False,False,False,True,63636619.96,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.517010
L58758JH2010PLC000135,THE ANUP ENGINEERING LIMITED,3.0,False,False,False,True,616438732.57,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.522740
L29454LD2010PLC000136,ANUPAM RASAYAN INDIA LIMITED,3.0,False,False,False,True,289422615.6,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.528104
L11140ML2010PLC000137,APAR INDUSTRIES LIMITED,3.0,False,False,False,True,562309052.55,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.533671
L81169KA2010PLC000138,ANJANI PORTLAND CEMENT LIMITED,3.0,False,False,False,True,675087896.67,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.539161
L78221CG2010PLC000139,APCOTEX INDUSTRIES LIMITED,3.0,False,False,False,True,447279696.39,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.544811
L67121NL2010PLC000140,APEX FROZEN FOODS LIMITED,3.0,False,False,False,True,811512809.85,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.550425
L60090AN2010PLC000141,APL APOLLO TUBES LIMITED,3.0,False,False,False,True,424883131.97,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.556015
L38506AP2010PLC000142,ALEMBIC PHARMACEUTICALS LIMITE,3.0,False,False,False,True,861584775.35,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.561525
L64784SK2010PLC000143,APOLLO MICRO SYSTEMS LIMITED,3.0,False,False,False,True,319621064.23,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.567071
L17031SK2010PLC000144,APOLLO HOSPITALS ENTERPRISE LI,3.0,False,False,False,True,88406887.63,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.572710
L79731MP2010PLC000145,APOLLO PIPES LIMITED,3.0,False,False,False,True,273570773.94,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.578258
L32126DD2010PLC000146,APOLLO TYRES LIMITED,3.0,False,False,False,True,247239620.75,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.583679
L90846BR2010PLC000147,APOLLO SINDOORI HOTELS LIMITED,3.0,False,False,False,True,491104705.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.589171
L20794MH2010PLC000148,APTECH LIMITED,3.0,False,False,False,True,317259616.68,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.594771
L31469OR2010PLC000149,APTUS VALUE HOUSING FINANCE IN,3.0,False,False,False,True,208232950.89,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.600589
L90055AS2010PLC000150,AQYLON NEXUS LIMITED,3.0,False,False,False,True,538900145.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.606175
L23575LD2010PLC000151,ARCHIDPLY INDUSTRIES LIMITED,3.0,False,False,False,True,625598895.39,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.611654
L62107TS2010PLC000152,ARCHIES LIMITED,3.0,False,False,False,True,458247482.16,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.617513
L69893MH2010PLC000153,AMARA RAJA ENERGY & MOBILITY L,3.0,False,False,False,True,325920917.84,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.623230
L40032LD2010PLC000154,RAJDARSHAN INDUSTRIES LIMITED,3.0,False,False,False,True,487613133.93,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.628834
L42339GA2010PLC000155,ARFIN INDIA LIMITED,3.0,False,False,False,True,335973507.21,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.634347
L47308KL2010PLC000156,ARIES AGRO LIMITED,3.0,False,False,False,True,285186863.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.640010
L73005BR2010PLC000157,ARIHANT CAPITAL MARKETS LIMITE,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.645514
L19628BR2010PLC000158,ARIHANT SUPERSTRUCTURES LIMITE,3.0,False,False,False,True,1396380427.51,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.651028
L70440DN2010PLC000159,ARISINFRA SOLUTIONS LIMITED,3.0,False,False,False,True,764849256.67,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.656437
L57650MP2010PLC000160,ARKADE DEVELOPERS LIMITED,3.0,False,False,False,True,781235407.34,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.661867
L58080NL2010PLC000161,ARMAN FINANCIAL SERVICES LIMIT,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.667277
L51188DD2010PLC000162,ARO GRANITE INDUSTRIES LIMITED,3.0,False,False,False,True,1611022775.64,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.672763
L83937KL2010PLC000163,ARROW GREENTECH LIMITED,3.0,False,False,False,True,277094425.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.678392
L37183MH2010PLC000164,ANAND RATHI SHARE AND STOCK BR,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.683945
L33274TS2010PLC000165,ART NIRMAN LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.689345
L10712AR2010PLC000166,ARVEE LABORATORIES (INDIA) LIM,3.0,False,False,False,True,779231037.07,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.694909
L39828DN2010PLC000167,ARVIND LIMITED,3.0,False,False,False,True,232636059.89,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.700873
L91348WB2010PLC000168,ARVIND FASHIONS LIMITED,3.0,False,False,False,True,503934474.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.706536
L45133MZ2010PLC000169,ARVIND SMARTSPACES LIMITED,3.0,False,False,False,True,1205785934.66,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.712067
L63178TR2010PLC000170,ASAHI INDIA GLASS LIMITED,3.0,False,False,False,True,23095018.44,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.717511
L14058CG2010PLC000171,ASAHI SONGWON COLORS LIMITED,3.0,False,False,False,True,93697826.29,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.723034
L36030ML2010PLC000172,AUTOMOTIVE STAMPINGS AND ASSEM,3.0,False,False,False,True,778037915.87,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.728506
L40605GJ2010PLC000173,ASSOCIATED ALCOHOLS & BREWERIE,3.0,False,False,False,True,209033871.65,3,10.0,0.0,7,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.733927
L48491MZ2010PLC000174,ASHAPURA MINECHEM LIMITED,3.0,False,False,False,True,447726740.58,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.739504
L80936MZ2010PLC000175,ASHIANA HOUSING LIMITED,3.0,False,False,False,True,1201465238.36,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.746002
L67950MP2010PLC000176,ASHIMA LIMITED,3.0,False,False,False,True,1094498585.05,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.751690
L34092PY2010PLC000177,ASHOKA BUILDCON LIMITED,3.0,False,False,False,True,1221380688.2,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.757234
L80148GA2010PLC000178,ASHOKA METCAST LIMITED,3.0,False,False,False,True,524730343.95,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.762916
L45361KL2010PLC000179,ASHOK LEYLAND LIMITED,3.0,False,False,False,True,1289184239.81,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.768684
L99478WB2010PLC000180,ASIAN ENERGY SERVICES LIMITED,3.0,False,False,False,True,701760025.65,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.774241
L24482ML2010PLC000181,ASIAN HOTELS (NORTH) LIMITED,3.0,False,False,False,True,67887260.31,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:27.779768
