SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector,project_sector,company_id,case_id,gstin,revenue_cr,profit_cr,debt_cr,equity_cr,interest_expense_cr,scenario_type,trend_type
ALKYLAMINE,Alkyl Amines Chemicals Limited,EQ,26-NOV-2007,2,1,INE150B01039,2,Basic Materials,Manufacturing,COMP_00104,CAM_00104,34MOVDR8668L1Z3,381.8034731301648,22.820540615090504,165.76706505345706,230.43141338246505,10.055613073790497,moderate_anomaly,declining
ALLCARGO,Allcargo Logistics Limited,EQ,23-JUN-2006,2,1,INE418H01029,2,Industrials,Manufacturing,COMP_00105,CAM_00105,28STMJL0917J1Z5,484.6534468690301,48.42943309207633,288.1846268290944,347.43301597033616,29.227264213389745,normal,stable
ALLDIGI,Alldigi Tech Limited,EQ,09-MAY-2005,10,1,INE835G01018,10,Industrials,Manufacturing,COMP_00106,CAM_00106,12KWEBC3200Q1Z8,217.87257390707893,16.99502245442306,133.18396438234348,104.6948462447448,15.020779582459248,normal,declining
ALLTIME,All Time Plastics Limited,EQ,14-AUG-2025,2,1,INE0GV601021,2,Consumer Defensive,Retail,COMP_00107,CAM_00107,12MXNPW2369I1Z1,115.3453988313163,18.99080475947834,75.0459148039612,58.91263877874432,6.332955112600141,moderate_anomaly,declining
ALMONDZ,Almondz Global Securities Limited,EQ,16-JUN-2008,1,1,INE326B01035,1,Financial Services,NBFC,COMP_00108,CAM_00108,13ADONA2568Q1Z2,325.1555182289865,22.19353933140695,219.0549260712411,146.0366173808274,11.365562395523725,normal,stable
ALOKINDS,Alok Industries Limited,EQ,19-FEB-2020,1,1,INE270A01029,1,Consumer Cyclical,Retail,COMP_00109,CAM_00109,10MJUJL4540Y1Z6,134.56878061238493,12.820759198717315,58.81403932746187,92.45517562084969,3.362310451377686,normal,volatile
ALPA,Alpa Laboratories Limited,EQ,06-AUG-2007,10,1,INE385I01010,10,Healthcare,Pharma,COMP_00110,CAM_00110,30OBFAI2216K1Z5,640.7064470171598,35.31749600208991,253.24452292302345,436.9799542348895,17.167186020447947,extreme_anomaly,stable
ALPHAGEO,Alphageo (India) Limited,EQ,11-MAY-2007,10,1,INE137C01018,10,Energy,Infrastructure,COMP_00111,CAM_00111,34DARPX9196I1Z3,873.77723666848,99.71310861244086,499.47630079790105,510.3726623987719,39.30807057452182,extreme_anomaly,growing
AMAGI,Amagi Media Labs Limited,EQ,21-JAN-2026,5,1,INE121R01077,5,Technology,IT,COMP_00112,CAM_00112,23NUVPU2473H1Z7,666.6679910386766,66.9025210266236,92.20466422466409,269.5797937574853,8.74499495892088,normal,declining
AMANTA,Amanta Healthcare Limited,EQ,09-SEP-2025,10,1,INE084K01015,10,Healthcare,Pharma,COMP_00113,CAM_00113,15RMOUP0570I1Z9,674.8106712347239,41.57551559088696,499.47630079790105,510.3726623987719,39.30807057452182,normal,declining
AMBER,Amber Enterprises India Limited,EQ,30-JAN-2018,10,1,INE371P01015,10,Consumer Cyclical,Retail,COMP_00114,CAM_00114,31AXILV6880F1Z7,16.623052253667353,2.74870281145005,10.844752840025748,10.844792734659098,0.7744752525049337,normal,stable
AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited,EQ,29-JUN-2004,10,1,INE792B01012,10,Consumer Defensive,Retail,COMP_00115,CAM_00115,23DULIQ0586Y1Z9,83.77566870524855,4.805344676675635,33.00930890477559,60.14778520140096,3.119886008193247,normal,growing
AMBIKCO,Ambika Cotton Mills Limited,EQ,29-JAN-2008,10,1,INE540G01014,10,Consumer Cyclical,Retail,COMP_00116,CAM_00116,29TQVWE7186T1Z9,19.622038010812005,2.6557718982059058,4.304666764526647,11.316469970940554,0.2632826622516561,moderate_anomaly,growing
AMBUJACEM,Ambuja Cements Limited,EQ,18-FEB-1998,2,1,INE079A01024,2,Basic Materials,Manufacturing,COMP_00117,CAM_00117,11NLYBK6936N1Z2,485.64889127171193,43.9203977736947,449.41370859680126,359.2261888634671,24.94457497696011,normal,growing
AMDIND,AMD Industries Limited,EQ,19-MAR-2007,10,1,INE005I01014,10,Consumer Cyclical,Retail,COMP_00118,CAM_00118,18SNDTJ8720K1Z8,271.9645353957382,33.28894924267107,161.92585485952597,122.932728103413,18.22057677735154,normal,growing
AMJLAND,Amj Land Holdings Limited,EQ,08-FEB-1995,2,1,INE606A01024,2,Real Estate,Infrastructure,COMP_00119,CAM_00119,16NCSIN5156Y1Z1,581.0808610684137,62.35469684788065,248.41750375913304,292.3870574746561,27.35624762233048,normal,stable
AMNPLST,Amines & Plasticizers Limited,EQ,10-NOV-2023,2,1,INE275D01022,2,Basic Materials,Manufacturing,COMP_00120,CAM_00120,13BHRGC1407I1Z6,265.6718941394352,21.862072369155467,132.62777922543117,154.00590921308307,7.903077025318304,normal,growing
AMRUTANJAN,Amrutanjan Health Care Limited,EQ,02-JAN-2015,1,1,INE098F01031,1,Healthcare,Pharma,COMP_00121,CAM_00121,32RLLEZ2835H1Z9,559.3666375821443,75.0577772485915,109.77958570553947,336.82562659166734,10.168702412022933,normal,stable
ANANDRATHI,Anand Rathi Wealth Limited,EQ,14-DEC-2021,5,1,INE463V01026,5,Financial Services,NBFC,COMP_00122,CAM_00122,18ICRUM9972X1Z1,304.09931464429394,49.84886344881678,270.029692822022,180.01979521468135,5.430787656144134,normal,stable
ANANTRAJ,Anant Raj Limited,EQ,27-SEP-2006,2,1,INE242C01024,2,Real Estate,Infrastructure,COMP_00123,CAM_00123,25BEROY0221V1Z8,873.77723666848,55.22059479121095,225.19828716550484,398.6502496554523,16.726820947150443,extreme_anomaly,growing
ANDHRAPAP,ANDHRA PAPER LIMITED,EQ,13-MAY-2004,2,1,INE435A01051,2,Basic Materials,Manufacturing,COMP_00124,CAM_00124,23MIZTZ1229F1Z2,57.65069905349016,9.017683866194131,41.37150193406935,42.0805705277006,2.115977043139137,normal,growing
ANDHRSUGAR,The Andhra Sugars Limited,EQ,01-NOV-1995,2,1,INE715B01021,2,Basic Materials,Manufacturing,COMP_00125,CAM_00125,10RZCBP1084T1Z9,232.45914646441256,38.420902542801024,174.7732171620629,159.09726669061993,13.346057453055668,normal,stable
ANGELONE,Angel One Limited,EQ,05-OCT-2020,1,1,INE732I01021,1,Financial Services,NBFC,COMP_00126,CAM_00126,25ROLUL8152L1Z4,63.56195503934774,6.116328306127047,67.36967958952286,44.91311972634857,1.922740569996976,normal,growing
ANIKINDS,Anik Industries Limited,EQ,21-MAY-2008,10,1,INE087B01017,10,Consumer Defensive,Retail,COMP_00127,CAM_00127,35AUSWK7702R1Z5,113.4683602130796,14.700160450605884,45.86681745755481,47.20908923449697,3.2746060722295525,normal,growing
ANKITMETAL,Ankit Metal & Power Limited,BZ,14-MAR-2013,10,1,INE106I01010,10,Basic Materials,Manufacturing,COMP_00128,CAM_00128,22YWXIF0489T1Z3,407.7805124149152,26.04884101929837,269.04562636484815,182.0048264526368,14.264343001110662,moderate_anomaly,volatile
ANMOL,Anmol India Limited,EQ,04-JUN-2021,10,1,INE02AR01019,10,Energy,Infrastructure,COMP_00129,CAM_00129,24XPSNF7487G1Z7,873.77723666848,95.35872465834854,322.424745003236,510.3726623987719,20.68384985590705,normal,stable
ANSALAPI,Ansal Properties & Infrastructure Limited,BZ,27-JAN-2006,5,1,INE436A01026,5,Real Estate,Infrastructure,COMP_00130,CAM_00130,24XNABJ5218P1Z9,498.353163675454,74.55770172350114,189.5741292857796,202.52147547493385,17.71690576240051,moderate_anomaly,volatile
ANTELOPUS,Antelopus Selan Energy Limited,EQ,26-SEP-2006,10,1,INE818A01017,10,Energy,Infrastructure,COMP_00131,CAM_00131,33OKIJF6223R1Z7,873.77723666848,73.49459479759231,499.47630079790105,510.3726623987719,39.30807057452182,normal,stable
ANTGRAPHIC,Antarctica Limited,EQ,31-DEC-1997,1,1,INE414B01021,1,Consumer Cyclical,Retail,COMP_00132,CAM_00132,25MYNQL2884U1Z6,43.28457882840223,4.665006663295149,21.232708445798806,20.967339888421947,1.640866261289502,normal,declining
ANTHEM,Anthem Biosciences Limited,EQ,21-JUL-2025,2,1,INE0CZ201020,2,Healthcare,Pharma,COMP_00133,CAM_00133,20SUZYP7765K1Z9,504.0102099500648,89.86754191744174,92.71071156877515,263.2034065235945,8.574560925037895,moderate_anomaly,growing
ANUHPHR,Anuh Pharma Limited,EQ,20-DEC-2024,5,1,INE489G01022,5,Healthcare,Pharma,COMP_00134,CAM_00134,31RJLCR3119G1Z4,79.65611362986158,11.620462437617734,18.1818914171302,51.83173900278182,2.134281832681648,moderate_anomaly,growing
ANUP,The Anup Engineering Limited,EQ,01-MAR-2019,10,1,INE294Z01018,10,Industrials,Manufacturing,COMP_00135,CAM_00135,20AWBDJ2353G1Z2,209.25402630249067,16.32677014275996,176.12535216284132,138.30868401832842,14.008725536322505,normal,declining
ANURAS,Anupam Rasayan India Limited,EQ,24-MAR-2021,10,1,INE930P01018,10,Basic Materials,Manufacturing,COMP_00136,CAM_00136,31UHPIA4463I1Z3,75.08432860360958,4.404607409941458,82.69217588477225,57.12463810767252,5.502025357998679,moderate_anomaly,growing
APARINDS,Apar Industries Limited,EQ,12-JUL-2004,10,1,INE372A01015,10,Industrials,Manufacturing,COMP_00137,CAM_00137,17VVGQI0659O1Z7,396.7917567774963,43.09548103012395,160.6597292989129,294.400269490805,16.97759271155026,normal,growing
APCL,Anjani Portland Cement Limited,EQ,10-APR-2017,10,1,INE071F01012,10,Basic Materials,Manufacturing,COMP_00138,CAM_00138,29NRPCC4147L1Z1,243.1457234809312,23.14963253345484,192.8822561924699,164.79738430289166,20.59320685227363,normal,declining
APCOTEXIND,Apcotex Industries Limited,EQ,06-SEP-1995,2,1,INE116A01032,2,Basic Materials,Manufacturing,COMP_00139,CAM_00139,22FCSVF9733G1Z3,445.5783790905703,62.16055186102158,127.7941989676766,333.24019945619534,15.198522502386796,normal,growing
APEX,Apex Frozen Foods Limited,EQ,04-SEP-2017,10,1,INE346W01013,10,Consumer Defensive,Retail,COMP_00140,CAM_00140,13KLFIS8900B1Z3,252.2402346741028,39.392424843931465,231.8608028131277,166.75959010324027,14.72326919888475,moderate_anomaly,stable
APLAPOLLO,APL Apollo Tubes Limited,EQ,14-DEC-2011,2,1,INE702C01027,2,Basic Materials,Manufacturing,COMP_00141,CAM_00141,35LZMZW4535I1Z9,448.9428891171778,26.914238937495995,121.39518056355256,298.2660979968265,6.2187309097232255,normal,declining
APLLTD,Alembic Pharmaceuticals Limited,EQ,20-SEP-2011,2,1,INE901L01018,2,Healthcare,Pharma,COMP_00142,CAM_00142,28OBWHE2524M1Z6,363.77680166486107,21.021332005053218,246.16707867259584,213.9449031057325,28.04823878890694,moderate_anomaly,growing
APOLLO,Apollo Micro Systems Limited,EQ,22-JAN-2018,1,1,INE713T01028,1,Industrials,Manufacturing,COMP_00143,CAM_00143,11TMKVD9775N1Z8,411.1676068160586,46.68847025579405,91.32030406635045,184.21203215044687,9.502291318357988,normal,stable
APOLLOHOSP,Apollo Hospitals Enterprise Limited,EQ,10-JAN-1996,5,1,INE437A01024,5,Healthcare,Pharma,COMP_00144,CAM_00144,11HDYZH9994R1Z3,171.64964796013444,24.12921018713645,25.25911075087709,74.0180493617606,2.3118738688161944,normal,growing
APOLLOPIPE,Apollo Pipes Limited,EQ,11-NOV-2019,10,1,INE126J01016,10,Industrials,Manufacturing,COMP_00145,CAM_00145,23ZBOFN9545I1Z6,387.44644801831225,67.14545282289056,78.16307826874943,221.64628860057545,7.006541823508783,normal,growing
APOLLOTYRE,Apollo Tyres Limited,EQ,31-MAY-1995,1,1,INE438A01022,1,Consumer Cyclical,Retail,COMP_00146,CAM_00146,26ZWULS1007M1Z3,206.2605691121824,18.17748529899604,70.63989164326662,115.80271578355668,5.493676551855722,normal,stable
APOLSINHOT,Apollo Sindoori Hotels Limited,EQ,28-JAN-2015,5,1,INE451F01024,5,Industrials,Manufacturing,COMP_00147,CAM_00147,10TBWUO7629B1Z6,463.187925301671,43.53897345237026,140.3156301437686,208.0405110420979,7.143454462443192,normal,growing
APTECHT,Aptech Limited,EQ,27-SEP-2002,10,1,INE266F01018,10,Consumer Defensive,Retail,COMP_00148,CAM_00148,27HZLZE6220G1Z6,202.28430686946533,13.172704720991758,90.64560476533158,159.75561362757878,9.025359290948622,normal,growing
APTUS,Aptus Value Housing Finance India Limited,EQ,24-AUG-2021,2,1,INE852O01025,2,Financial Services,NBFC,COMP_00149,CAM_00149,21FGJJQ0029E1Z1,88.35893182572539,7.488066334737238,59.4951288250019,42.7154138747679,4.74533510083904,normal,volatile
AQYLON,Aqylon Nexus Limited,EQ,01-APR-2024,1,1,INE416A01051,1,Communication Services,IT,COMP_00150,CAM_00150,18MHLSQ0281O1Z1,321.2728578062666,53.87582279724978,153.97147020703105,142.62261120806457,10.51124823140958,normal,growing
ARCHIDPLY,Archidply Industries Limited,EQ,04-JUL-2008,10,1,INE877I01016,10,Basic Materials,Manufacturing,COMP_00151,CAM_00151,31NFCMY9045P1Z1,470.92505717456913,31.43779171443673,178.74254153906168,244.04592459681652,13.552079989798584,moderate_anomaly,growing
ARCHIES,Archies Limited,EQ,02-SEP-1998,2,1,INE731A01020,2,Consumer Cyclical,Retail,COMP_00152,CAM_00152,36TUMAW4280Y1Z8,185.3811222259636,28.96462780625829,130.92785204592064,134.03878816746206,12.985502176552666,normal,declining
ARE&M,Amara Raja Energy & Mobility Limited,EQ,05-SEP-2003,1,1,INE885A01032,1,Industrials,Manufacturing,COMP_00153,CAM_00153,27JROAX6214R1Z1,311.9812567540219,25.25936129485237,93.12026223973952,197.01714344260367,9.038543848858197,normal,growing
ARENTERP,Rajdarshan Industries Limited,EQ,18-OCT-1995,10,1,INE610C01014,10,Basic Materials,Manufacturing,COMP_00154,CAM_00154,31UZMNK3756N1Z9,283.3271653032946,30.47810933791254,139.31803826684603,199.32406352889583,8.931373310124393,normal,stable
ARFIN,Arfin India Limited,EQ,22-JUL-2025,1,1,INE784R01023,1,Basic Materials,Manufacturing,COMP_00155,CAM_00155,30RCGUA0280U1Z8,365.6953576677519,56.0574297092106,95.99243063282792,192.8711469010372,8.685804719848152,moderate_anomaly,stable
ARIES,Aries Agro Limited,EQ,11-JAN-2008,10,1,INE298I01015,10,Basic Materials,Manufacturing,COMP_00156,CAM_00156,32QESTU5281D1Z3,115.4293126982781,16.38252077499314,81.48196088423266,61.27479834828474,4.358625870435139,moderate_anomaly,stable
ARIHANTCAP,Arihant Capital Markets Limited,EQ,15-JUN-2021,1,1,INE420B01036,1,Financial Services,NBFC,COMP_00157,CAM_00157,10HITAY0644K1Z9,613.0251927146073,99.71310861244086,499.47630079790105,436.4218071995628,38.27518506613922,normal,growing
ARIHANTSUP,Arihant Superstructures Limited,EQ,28-MAR-2017,10,1,INE643K01018,10,Real Estate,Infrastructure,COMP_00158,CAM_00158,10GQGIS8156R1Z4,752.2193609608953,99.71310861244086,398.9658364305551,307.37854360741915,39.30807057452182,normal,stable
ARIS,Arisinfra Solutions Limited,EQ,25-JUN-2025,2,1,INE0H9P01028,2,Industrials,Manufacturing,COMP_00159,CAM_00159,25YHLCP3018K1Z6,339.37864260722307,45.60049640624268,218.5283590497396,265.3460804261846,18.2572753297752,normal,growing
ARKADE,Arkade Developers Limited,EQ,24-SEP-2024,10,1,INE0QRL01017,10,Real Estate,Infrastructure,COMP_00160,CAM_00160,23VXDIV4243Z1Z2,324.63699791261666,28.74927958354725,223.21011638369805,156.02915731023563,20.41367906390522,normal,stable
ARMANFIN,Arman Financial Services Limited,EQ,14-JUN-2016,10,1,INE109C01017,10,Financial Services,NBFC,COMP_00161,CAM_00161,13AQVVR8634T1Z4,792.278234470171,77.35318746040868,499.47630079790105,486.0614544292813,39.30807057452182,normal,stable
AROGRANITE,Aro Granite Industries Limited,EQ,24-APR-2007,10,1,INE210C01013,10,Industrials,Manufacturing,COMP_00162,CAM_00162,26TBSQU9962E1Z2,480.1872970913449,45.86070015798188,460.2922216109433,315.01005438702504,38.9662871260999,extreme_anomaly,declining
ARROWGREEN,Arrow Greentech Limited,EQ,21-MAY-2015,10,1,INE570D01018,10,Consumer Cyclical,Retail,COMP_00163,CAM_00163,32ZBMWT4620U1Z7,183.24963443287484,28.25617214914443,79.16983586563663,121.65682496692796,9.334339273465698,normal,stable
ARSSBL,Anand Rathi Share and Stock Brokers Limited,EQ,30-SEP-2025,5,1,INE549H01021,5,Financial Services,NBFC,COMP_00164,CAM_00164,27ICBLK8775L1Z7,604.9104136942784,32.433418347910724,499.47630079790105,365.4708282700613,39.30807057452182,normal,stable
ARTNIRMAN,Art Nirman Limited,EQ,18-OCT-2021,10,1,INE738V01013,10,Real Estate,Infrastructure,COMP_00165,CAM_00165,36YIFTF5780E1Z5,873.77723666848,99.71310861244086,499.47630079790105,510.3726623987719,39.30807057452182,normal,declining
ARVEE,Arvee Laboratories (India) Limited,BE,22-MAR-2021,10,1,INE006Z01016,10,Basic Materials,Manufacturing,COMP_00166,CAM_00166,12AYVKG8543J1Z3,408.3413430241284,56.42633250462652,222.63743916370964,269.0944573951396,13.609788425592669,normal,growing
ARVIND,Arvind Limited,EQ,08-FEB-1995,10,1,INE034A01011,10,Consumer Cyclical,Retail,COMP_00167,CAM_00167,25ITMXD5837N1Z4,178.36102396159495,13.409917293281293,66.46744568201979,127.90677956671554,5.582995126614882,moderate_anomaly,stable
ARVINDFASN,Arvind Fashions Limited,EQ,08-MAR-2019,4,1,INE955V01021,4,Consumer Cyclical,Retail,COMP_00168,CAM_00168,19FWQSP5358B1Z2,293.0368914406144,30.76527492091152,143.98127843834774,186.46136315506047,10.46316037985226,normal,stable
ARVSMART,Arvind SmartSpaces Limited,EQ,26-AUG-2015,10,1,INE034S01021,10,Real Estate,Infrastructure,COMP_00169,CAM_00169,15TIOVR6116S1Z7,595.0869806237517,98.49417012278944,344.5102670454822,453.4377951349925,33.37273300757165,normal,stable
ASAHIINDIA,Asahi India Glass Limited,EQ,18-MAR-1998,1,1,INE439A01020,1,Consumer Cyclical,Retail,COMP_00170,CAM_00170,16XKRRP7627Z1Z5,12.17568271290913,1.688692708753082,6.598576696213589,9.549189977529023,0.7182440841084197,normal,stable
ASAHISONG,Asahi Songwon Colors Limited,EQ,29-AUG-2011,10,1,INE228I01012,10,Basic Materials,Manufacturing,COMP_00171,CAM_00171,22PYUAW3885W1Z7,32.103401913019525,3.513576461804655,26.770807510760704,20.22501322969474,2.047453672160413,normal,stable
ASAL,Automotive Stampings and Assemblies Limited,EQ,12-MAR-2002,10,1,INE900C01027,10,Consumer Cyclical,Retail,COMP_00172,CAM_00172,17UWIVM8576Q1Z7,273.07371914898715,42.44174468695037,222.2965473907075,216.43627140134663,23.670619873040483,normal,stable
ASALCBR,Associated Alcohols & Breweries Ltd.,EQ,12-FEB-2020,10,1,INE073G01016,10,Consumer Defensive,Retail,COMP_00173,CAM_00173,24UPISI7710Z1Z1,202.9540313160492,19.517590242727824,59.72396332758337,137.58928762359855,4.342394127831927,normal,volatile
ASHAPURMIN,Ashapura Minechem Limited,EQ,20-SEP-1995,2,1,INE348A01023,2,Basic Materials,Manufacturing,COMP_00174,CAM_00174,15BXNYM9491X1Z6,214.49299840104908,26.112115347437307,127.9219258805306,104.44240470785782,10.07834174529495,normal,growing
ASHIANA,Ashiana Housing Limited,EQ,29-JUN-2011,2,1,INE365D01021,2,Real Estate,Infrastructure,COMP_00175,CAM_00175,15UFYPQ0319I1Z7,805.0671534903373,99.71310861244086,343.27578238830904,496.70119690075967,20.30044454924847,normal,growing
ASHIMASYN,Ashima Limited,EQ,27-JUL-1995,10,1,INE440A01010,10,Real Estate,Infrastructure,COMP_00176,CAM_00176,23QVWGL2495F1Z5,873.77723666848,99.71310861244086,312.7138814424261,510.3726623987719,26.22430508414874,normal,stable
ASHOKA,Ashoka Buildcon Limited,EQ,14-OCT-2010,5,1,INE442H01029,5,Industrials,Manufacturing,COMP_00177,CAM_00177,34JRRCS8971H1Z5,382.3911072003201,21.96200504313878,348.9659109132354,257.0621811093285,39.30807057452182,normal,stable
ASHOKAMET,Ashoka Metcast Limited,EQ,27-JUN-2023,10,1,INE760Y01011,10,Basic Materials,Manufacturing,COMP_00178,CAM_00178,30UJHXM9563T1Z1,436.171039122532,58.8638736234348,149.9229554144331,326.2151274603053,14.893473759646527,normal,growing
ASHOKLEY,Ashok Leyland Limited,EQ,25-MAY-1995,1,1,INE208A01029,1,Industrials,Manufacturing,COMP_00179,CAM_00179,32SOAEG5497H1Z2,416.0776916570996,21.43409551465722,368.3383542320301,315.1069920783778,39.30807057452182,normal,stable
ASIANENE,Asian Energy Services Limited,EQ,09-DEC-2021,10,1,INE276G01015,10,Energy,Infrastructure,COMP_00180,CAM_00180,19ENJTZ1012F1Z2,301.64604561205806,23.63943045172864,200.50286447175992,231.8024134253524,23.49658728506372,moderate_anomaly,growing
ASIANHOTNR,Asian Hotels (North) Limited,EQ,07-APR-2010,10,1,INE363A01022,10,Consumer Cyclical,Retail,COMP_00181,CAM_00181,17VGIMI9950J1Z2,52.97995459636782,4.17425064459267,19.39636008758164,31.72028103116672,1.0143160002449902,moderate_anomaly,stable
ASIANPAINT,Asian Paints Limited,EQ,31-MAY-1995,1,1,INE021A01026,1,Basic Materials,Manufacturing,COMP_00182,CAM_00182,31RSZHA4630S1Z2,191.7110113425361,18.36903145010344,50.33821875901454,78.19253981305506,3.206724449740769,normal,growing
ASIANTILES,Asian Granito India Limited,EQ,23-AUG-2007,10,1,INE022I01019,10,Industrials,Manufacturing,COMP_00183,CAM_00183,12BVXDK2863V1Z9,234.7101370328735,37.580744501493285,49.695158850868914,101.32780852152284,4.94959971449132,moderate_anomaly,stable
ASKAUTOLTD,ASK Automotive Limited,EQ,15-NOV-2023,2,1,INE491J01022,2,Consumer Cyclical,Retail,COMP_00184,CAM_00184,19FHZUO5367D1Z4,11.36266191253354,0.9596618631238558,8.564165769301667,6.322034977236072,0.8569957431892459,normal,stable
ASMS,Bartronics India Limited,EQ,09-FEB-2023,1,1,INE855F01042,1,Technology,IT,COMP_00185,CAM_00185,13TKYCT7063H1Z4,53.42867425354304,8.106703870099187,57.4656529189277,39.47634940287275,6.496819971851103,normal,declining
ASPINWALL,Aspinwall and Company Limited,EQ,14-JUN-2016,10,1,INE991I01015,10,Consumer Defensive,Retail,COMP_00186,CAM_00186,25FQHGY3090I1Z5,171.01431625632375,23.297757473770176,55.349245867035485,86.82422577483804,4.123033318393001,normal,stable
ASTEC,Astec LifeSciences Limited,EQ,25-NOV-2009,10,1,INE563J01010,10,Basic Materials,Manufacturing,COMP_00187,CAM_00187,22HUZKU1272L1Z8,465.7565448133988,60.454145274492646,92.41331560245798,198.6423840660117,4.769588221102479,moderate_anomaly,growing
