case_id,company_id,assessment_year,financial_year,declared_gross_income,declared_net_income,total_tax_paid,depreciation_claimed,director_remuneration_total,itr_vs_financials_profit_divergence,cross_verification_flag,extraction_confidence_score,source_document_id,processed_timestamp
CAM_00046,COMP_00046,AY2023-24,FY2022-23,8532912697.55,881119215.37,190703513.57,520721091.47,29026774.61,29781341.67,False,88.49,ITR_DOC_COMP_00046,2026-03-09 14:54:07.510236
CAM_00046,COMP_00046,AY2024-25,FY2023-24,8476397631.68,882672024.04,209474829.38,937477394.61,26525446.54,-12229627.24,False,96.32,ITR_DOC_COMP_00046,2026-03-09 14:54:07.510236
CAM_00047,COMP_00047,AY2022-23,FY2021-22,2339542764.47,144894997.03,31334852.98,274913508.88,2753153.06,4126227.9,False,85.86,ITR_DOC_COMP_00047,2026-03-09 14:54:07.510236
CAM_00047,COMP_00047,AY2023-24,FY2022-23,2421704306.31,121966989.5,25700228.25,275113753.55,2702123.04,0.0,False,89.61,ITR_DOC_COMP_00047,2026-03-09 14:54:07.510236
CAM_00047,COMP_00047,AY2024-25,FY2023-24,2314808510.58,141474702.43,34416946.07,176762496.37,5848975.44,0.0,False,87.78,ITR_DOC_COMP_00047,2026-03-09 14:54:07.510236
CAM_00048,COMP_00048,AY2022-23,FY2021-22,1234222490.57,142829243.1,29821776.83,99044940.17,3473798.81,0.0,False,88.19,ITR_DOC_COMP_00048,2026-03-09 14:54:07.510236
CAM_00048,COMP_00048,AY2023-24,FY2022-23,1230385437.41,153538328.69,33668285.79,141502628.32,7086327.97,0.0,False,92.03,ITR_DOC_COMP_00048,2026-03-09 14:54:07.510236
CAM_00048,COMP_00048,AY2024-25,FY2023-24,1145734962.57,145570849.92,33356008.06,65112487.52,4080258.54,0.0,False,91.54,ITR_DOC_COMP_00048,2026-03-09 14:54:07.510236
CAM_00049,COMP_00049,AY2022-23,FY2021-22,1716621031.34,195279356.94,44770689.28,171092434.74,4333714.15,0.0,False,87.07,ITR_DOC_COMP_00049,2026-03-09 14:54:07.510236
CAM_00049,COMP_00049,AY2023-24,FY2022-23,1711288752.03,193401955.03,42881355.74,134203791.75,9580616.42,0.0,False,91.48,ITR_DOC_COMP_00049,2026-03-09 14:54:07.510236
CAM_00049,COMP_00049,AY2024-25,FY2023-24,1696841378.2,177448020.34,42410712.69,110906221.11,3170564.22,0.0,False,96.37,ITR_DOC_COMP_00049,2026-03-09 14:54:07.510236
CAM_00050,COMP_00050,AY2022-23,FY2021-22,1556176643.18,164365435.26,35846867.89,136183711.8,2454042.87,-4273845.53,False,94.85,ITR_DOC_COMP_00050,2026-03-09 14:54:07.510236
CAM_00050,COMP_00050,AY2023-24,FY2022-23,1437173144.35,157040295.92,32817517.87,157369374.34,4777165.09,0.0,False,91.94,ITR_DOC_COMP_00050,2026-03-09 14:54:07.510236
CAM_00050,COMP_00050,AY2024-25,FY2023-24,1517464153.55,159622348.7,37809735.55,68348453.31,6376635.16,2941096.16,False,98.93,ITR_DOC_COMP_00050,2026-03-09 14:54:07.510236
CAM_00051,COMP_00051,AY2022-23,FY2021-22,862388560.2,138704204.29,29431293.23,51747371.37,2450532.03,0.0,False,98.07,ITR_DOC_COMP_00051,2026-03-09 14:54:07.510236
CAM_00051,COMP_00051,AY2023-24,FY2022-23,913965366.46,137949809.36,33808894.46,79205052.52,6057556.61,0.0,False,96.27,ITR_DOC_COMP_00051,2026-03-09 14:54:07.510236
CAM_00051,COMP_00051,AY2024-25,FY2023-24,876048772.22,138330035.04,30585544.68,35142947.26,6127984.47,0.0,False,95.98,ITR_DOC_COMP_00051,2026-03-09 14:54:07.510236
CAM_00052,COMP_00052,AY2022-23,FY2021-22,630395324.55,32616520.29,6694311.2,39676215.59,1034190.24,0.0,False,95.37,ITR_DOC_COMP_00052,2026-03-09 14:54:07.510236
CAM_00052,COMP_00052,AY2023-24,FY2022-23,617052148.13,33337878.91,7537875.32,28409572.42,545960.73,0.0,False,88.29,ITR_DOC_COMP_00052,2026-03-09 14:54:07.510236
CAM_00052,COMP_00052,AY2024-25,FY2023-24,604137645.29,32677170.94,7766802.83,65634527.66,1603858.48,0.0,False,93.76,ITR_DOC_COMP_00052,2026-03-09 14:54:07.510236
CAM_00053,COMP_00053,AY2022-23,FY2021-22,3758069199.13,394773203.81,91551211.35,218857443.03,9982361.92,0.0,False,86.61,ITR_DOC_COMP_00053,2026-03-09 14:54:07.510236
CAM_00053,COMP_00053,AY2023-24,FY2022-23,3583802992.52,371595577.34,81800778.84,376139199.67,4609487.56,0.0,False,91.69,ITR_DOC_COMP_00053,2026-03-09 14:54:07.510236
CAM_00053,COMP_00053,AY2024-25,FY2023-24,3696971139.42,374584144.02,83302014.56,382510492.95,5650520.48,0.0,False,87.03,ITR_DOC_COMP_00053,2026-03-09 14:54:07.510236
CAM_00054,COMP_00054,AY2022-23,FY2021-22,716798451.77,31277736.02,6417175.42,63511222.91,2912939.01,-8618852.2,True,93.36,ITR_DOC_COMP_00054,2026-03-09 14:54:07.510236
CAM_00054,COMP_00054,AY2023-24,FY2022-23,680440883.35,53867234.81,13288804.91,57255729.07,3501386.52,11810416.6,True,86.03,ITR_DOC_COMP_00054,2026-03-09 14:54:07.510236
CAM_00054,COMP_00054,AY2024-25,FY2023-24,722306545.02,55609363.57,13260729.71,42412112.35,5205333.19,10786864.06,True,91.51,ITR_DOC_COMP_00054,2026-03-09 14:54:07.510236
CAM_00055,COMP_00055,AY2022-23,FY2021-22,994630941.79,67410122.84,13830934.67,45366646.31,2728598.17,0.0,False,88.83,ITR_DOC_COMP_00055,2026-03-09 14:54:07.510236
CAM_00055,COMP_00055,AY2023-24,FY2022-23,922758417.22,69609831.97,14240553.45,49523008.64,1220673.94,2947232.44,False,92.86,ITR_DOC_COMP_00055,2026-03-09 14:54:07.510236
CAM_00055,COMP_00055,AY2024-25,FY2023-24,943452276.53,63775653.07,15354410.46,105518728.86,1221784.61,0.0,False,92.3,ITR_DOC_COMP_00055,2026-03-09 14:54:07.510236
CAM_00056,COMP_00056,AY2022-23,FY2021-22,3735011217.25,208108442.34,43773971.96,260739987.91,3231884.09,0.0,False,87.54,ITR_DOC_COMP_00056,2026-03-09 14:54:07.510236
CAM_00056,COMP_00056,AY2023-24,FY2022-23,3587532566.69,213399370.71,51136890.5,425900548.15,4796201.93,3704876.0,False,94.48,ITR_DOC_COMP_00056,2026-03-09 14:54:07.510236
CAM_00056,COMP_00056,AY2024-25,FY2023-24,3779017342.09,224513850.05,55153654.48,200698948.29,5681111.78,0.0,False,88.79,ITR_DOC_COMP_00056,2026-03-09 14:54:07.510236
CAM_00057,COMP_00057,AY2022-23,FY2021-22,8975689184.58,1004538763.65,218846681.75,644264097.69,47628622.92,0.0,False,92.71,ITR_DOC_COMP_00057,2026-03-09 14:54:07.510236
CAM_00057,COMP_00057,AY2023-24,FY2022-23,8706284749.71,981949407.68,240010066.37,887893925.37,26192863.68,0.0,False,93.08,ITR_DOC_COMP_00057,2026-03-09 14:54:07.510236
CAM_00057,COMP_00057,AY2024-25,FY2023-24,9005453439.57,943960694.45,200198198.6,935725297.89,15557033.97,0.0,False,93.97,ITR_DOC_COMP_00057,2026-03-09 14:54:07.510236
CAM_00058,COMP_00058,AY2022-23,FY2021-22,1473087369.79,113038192.72,22750313.95,80287598.15,1589174.5,0.0,False,86.16,ITR_DOC_COMP_00058,2026-03-09 14:54:07.510236
CAM_00058,COMP_00058,AY2023-24,FY2022-23,1595924418.36,102321936.93,24418567.82,114824598.72,2045806.83,656800.15,False,85.01,ITR_DOC_COMP_00058,2026-03-09 14:54:07.510236
CAM_00058,COMP_00058,AY2024-25,FY2023-24,1522820372.88,103207478.31,24894589.58,87113834.76,1962484.0,0.0,False,86.99,ITR_DOC_COMP_00058,2026-03-09 14:54:07.510236
CAM_00059,COMP_00059,AY2022-23,FY2021-22,1939822066.85,101933287.5,24945236.18,228022861.3,3790791.89,0.0,False,91.71,ITR_DOC_COMP_00059,2026-03-09 14:54:07.510236
CAM_00059,COMP_00059,AY2023-24,FY2022-23,1990657182.39,89013740.97,18748428.46,185704379.1,1236661.99,0.0,False,89.05,ITR_DOC_COMP_00059,2026-03-09 14:54:07.510236
CAM_00059,COMP_00059,AY2024-25,FY2023-24,2024024118.06,96263809.75,24058447.26,128357908.76,3273563.85,0.0,False,95.58,ITR_DOC_COMP_00059,2026-03-09 14:54:07.510236
CAM_00060,COMP_00060,AY2022-23,FY2021-22,4952052396.2,545357015.51,117147457.04,547123678.15,9770023.62,0.0,False,90.53,ITR_DOC_COMP_00060,2026-03-09 14:54:07.510236
CAM_00060,COMP_00060,AY2023-24,FY2022-23,4636235001.26,588388045.64,123868399.09,402388965.92,22748375.35,0.0,False,88.98,ITR_DOC_COMP_00060,2026-03-09 14:54:07.510236
CAM_00060,COMP_00060,AY2024-25,FY2023-24,4702587011.47,654554830.29,161097263.93,203711192.04,24391108.89,0.0,False,98.11,ITR_DOC_COMP_00060,2026-03-09 14:54:07.510236
CAM_00061,COMP_00061,AY2022-23,FY2021-22,3627113097.72,529651361.95,127819933.24,381361799.01,21473984.24,0.0,False,95.67,ITR_DOC_COMP_00061,2026-03-09 14:54:07.510236
CAM_00061,COMP_00061,AY2023-24,FY2022-23,3491102470.32,532292561.88,116828444.37,396092540.4,25071490.51,0.0,False,87.35,ITR_DOC_COMP_00061,2026-03-09 14:54:07.510236
CAM_00061,COMP_00061,AY2024-25,FY2023-24,3765437410.05,549343932.62,121014481.46,297109808.08,5886206.08,0.0,False,90.22,ITR_DOC_COMP_00061,2026-03-09 14:54:07.510236
CAM_00062,COMP_00062,AY2022-23,FY2021-22,1451985527.38,204820611.97,48191431.06,162727890.08,7878326.28,0.0,False,90.9,ITR_DOC_COMP_00062,2026-03-09 14:54:07.510236
CAM_00062,COMP_00062,AY2023-24,FY2022-23,1564134041.31,197127872.51,43676489.53,166499558.85,8876287.4,0.0,False,89.37,ITR_DOC_COMP_00062,2026-03-09 14:54:07.510236
CAM_00062,COMP_00062,AY2024-25,FY2023-24,1538554076.89,225610324.98,52646583.26,160589273.66,5257851.48,0.0,False,98.09,ITR_DOC_COMP_00062,2026-03-09 14:54:07.510236
CAM_00063,COMP_00063,AY2022-23,FY2021-22,5267977113.88,516023142.44,116908203.85,246966370.79,15364321.69,0.0,False,96.76,ITR_DOC_COMP_00063,2026-03-09 14:54:07.510236
CAM_00063,COMP_00063,AY2023-24,FY2022-23,5318285803.34,473533966.06,100373260.64,510671636.19,21744032.02,0.0,False,93.18,ITR_DOC_COMP_00063,2026-03-09 14:54:07.510236
CAM_00063,COMP_00063,AY2024-25,FY2023-24,5289500035.87,555777366.83,117438208.37,378011785.38,11594957.43,0.0,False,96.96,ITR_DOC_COMP_00063,2026-03-09 14:54:07.510236
CAM_00064,COMP_00064,AY2022-23,FY2021-22,1510940776.29,228236335.72,45991984.2,103785939.29,7704102.38,0.0,False,86.9,ITR_DOC_COMP_00064,2026-03-09 14:54:07.510236
CAM_00064,COMP_00064,AY2023-24,FY2022-23,1546688770.39,266476287.17,59086882.47,127214442.57,3782916.88,0.0,False,97.02,ITR_DOC_COMP_00064,2026-03-09 14:54:07.510236
CAM_00064,COMP_00064,AY2024-25,FY2023-24,1612002507.02,236217375.61,47758648.12,188218593.84,5683262.91,0.0,False,96.36,ITR_DOC_COMP_00064,2026-03-09 14:54:07.510236
CAM_00065,COMP_00065,AY2022-23,FY2021-22,6374871158.57,297167407.07,67917646.26,410331266.57,10559102.03,-36808631.18,True,97.81,ITR_DOC_COMP_00065,2026-03-09 14:54:07.510236
CAM_00065,COMP_00065,AY2023-24,FY2022-23,6247831778.05,411908137.92,99400192.48,307772946.6,17774215.99,50057777.63,True,92.25,ITR_DOC_COMP_00065,2026-03-09 14:54:07.510236
CAM_00065,COMP_00065,AY2024-25,FY2023-24,6389207307.84,402714801.3,82063456.87,266798245.71,15422642.04,-2306125.91,False,87.0,ITR_DOC_COMP_00065,2026-03-09 14:54:07.510236
CAM_00066,COMP_00066,AY2022-23,FY2021-22,1214673641.34,134612594.96,28346613.77,86399680.38,3983757.1,0.0,False,89.11,ITR_DOC_COMP_00066,2026-03-09 14:54:07.510236
CAM_00066,COMP_00066,AY2023-24,FY2022-23,1217200505.0,123704154.55,27075569.27,143063307.11,2576095.34,0.0,False,92.48,ITR_DOC_COMP_00066,2026-03-09 14:54:07.510236
CAM_00066,COMP_00066,AY2024-25,FY2023-24,1236072177.11,115347562.47,24034340.62,60732678.06,4725879.43,385837.72,False,98.51,ITR_DOC_COMP_00066,2026-03-09 14:54:07.510236
CAM_00067,COMP_00067,AY2022-23,FY2021-22,999533586.24,171398857.84,40450463.85,40950754.85,7625254.8,0.0,False,86.5,ITR_DOC_COMP_00067,2026-03-09 14:54:07.510236
CAM_00067,COMP_00067,AY2023-24,FY2022-23,1002885775.42,164955122.74,38638574.24,62748340.46,2456513.63,0.0,False,97.97,ITR_DOC_COMP_00067,2026-03-09 14:54:07.510236
CAM_00067,COMP_00067,AY2024-25,FY2023-24,1013468535.57,176717698.11,43374190.17,76980049.85,2024446.29,0.0,False,97.01,ITR_DOC_COMP_00067,2026-03-09 14:54:07.510236
CAM_00068,COMP_00068,AY2022-23,FY2021-22,7420831428.53,957568097.25,194966139.01,646319390.26,22921261.87,-20592874.34,False,90.11,ITR_DOC_COMP_00068,2026-03-09 14:54:07.510236
CAM_00068,COMP_00068,AY2023-24,FY2022-23,7502428326.17,995848043.98,203307063.42,663951619.48,16884832.17,6774222.41,False,87.05,ITR_DOC_COMP_00068,2026-03-09 14:54:07.510236
CAM_00068,COMP_00068,AY2024-25,FY2023-24,8010453923.8,1012607312.17,218828211.43,445201645.68,32108990.51,50068389.78,False,86.1,ITR_DOC_COMP_00068,2026-03-09 14:54:07.510236
CAM_00069,COMP_00069,AY2022-23,FY2021-22,3463528552.99,794056322.48,173239062.73,159343061.05,11895837.68,0.0,False,88.03,ITR_DOC_COMP_00069,2026-03-09 14:54:07.510236
CAM_00069,COMP_00069,AY2023-24,FY2022-23,3877489961.35,773329188.14,178392622.39,276334597.8,9537559.02,23817458.82,False,97.52,ITR_DOC_COMP_00069,2026-03-09 14:54:07.510236
CAM_00069,COMP_00069,AY2024-25,FY2023-24,3507436006.08,756531465.56,153932507.22,253090958.95,25649142.1,0.0,False,89.55,ITR_DOC_COMP_00069,2026-03-09 14:54:07.510236
CAM_00070,COMP_00070,AY2022-23,FY2021-22,6304162678.36,662019076.7,157697140.74,700406603.34,60633907.75,46208235.54,False,94.79,ITR_DOC_COMP_00070,2026-03-09 14:54:07.510236
CAM_00070,COMP_00070,AY2023-24,FY2022-23,6435988515.24,676215396.37,166878392.37,710743064.64,44377692.53,74370049.22,True,92.91,ITR_DOC_COMP_00070,2026-03-09 14:54:07.510236
CAM_00070,COMP_00070,AY2024-25,FY2023-24,6481223187.3,608255581.4,141778067.63,743651348.38,54740661.44,-21893835.12,False,88.84,ITR_DOC_COMP_00070,2026-03-09 14:54:07.510236
CAM_00071,COMP_00071,AY2022-23,FY2021-22,2038033387.23,283601478.19,60390451.9,134547155.17,14136514.31,0.0,False,89.26,ITR_DOC_COMP_00071,2026-03-09 14:54:07.510236
CAM_00071,COMP_00071,AY2023-24,FY2022-23,2057824661.32,316603943.35,65597838.53,103900524.69,13365562.03,0.0,False,95.24,ITR_DOC_COMP_00071,2026-03-09 14:54:07.510236
CAM_00071,COMP_00071,AY2024-25,FY2023-24,2119923912.31,301525855.96,71038676.98,212827413.96,12542059.87,0.0,False,89.17,ITR_DOC_COMP_00071,2026-03-09 14:54:07.510236
CAM_00072,COMP_00072,AY2022-23,FY2021-22,9779080926.59,633036227.17,137270609.12,411013927.33,31332179.78,0.0,False,93.74,ITR_DOC_COMP_00072,2026-03-09 14:54:07.510236
CAM_00072,COMP_00072,AY2023-24,FY2022-23,9530309476.92,659753421.48,141200877.62,1018947480.1,6866460.83,0.0,False,94.9,ITR_DOC_COMP_00072,2026-03-09 14:54:07.510236
CAM_00072,COMP_00072,AY2024-25,FY2023-24,7649229805.42,720168836.92,158925445.34,764349420.89,12622761.11,0.0,False,97.07,ITR_DOC_COMP_00072,2026-03-09 14:54:07.510236
CAM_00073,COMP_00073,AY2022-23,FY2021-22,2841532955.41,416949990.8,100003638.77,142891939.52,13183452.36,0.0,False,91.17,ITR_DOC_COMP_00073,2026-03-09 14:54:07.510236
CAM_00073,COMP_00073,AY2023-24,FY2022-23,2901464070.99,371400939.36,87048681.99,161133507.36,15385087.3,0.0,False,90.83,ITR_DOC_COMP_00073,2026-03-09 14:54:07.510236
CAM_00073,COMP_00073,AY2024-25,FY2023-24,2857158725.06,374787281.96,93603353.83,278485117.62,10905868.63,0.0,False,94.89,ITR_DOC_COMP_00073,2026-03-09 14:54:07.510236
CAM_00074,COMP_00074,AY2022-23,FY2021-22,2379997218.93,154820697.17,34362908.25,181876780.76,15653837.93,1396934.52,False,96.87,ITR_DOC_COMP_00074,2026-03-09 14:54:07.510236
CAM_00074,COMP_00074,AY2023-24,FY2022-23,2517019846.34,123647067.64,24770341.42,161989966.26,8824955.03,-32940171.74,True,98.7,ITR_DOC_COMP_00074,2026-03-09 14:54:07.510236
CAM_00074,COMP_00074,AY2024-25,FY2023-24,2563960841.33,132971689.29,29223469.37,296466825.85,8671165.2,-24828325.74,True,96.11,ITR_DOC_COMP_00074,2026-03-09 14:54:07.510236
CAM_00075,COMP_00075,AY2022-23,FY2021-22,1601804483.34,301849430.58,72964577.31,175977186.52,11343948.41,14304743.21,False,93.74,ITR_DOC_COMP_00075,2026-03-09 14:54:07.510236
CAM_00075,COMP_00075,AY2023-24,FY2022-23,1563333252.19,323681863.31,68322853.23,123931693.0,8849595.07,17480559.22,False,98.93,ITR_DOC_COMP_00075,2026-03-09 14:54:07.510236
CAM_00075,COMP_00075,AY2024-25,FY2023-24,1521598927.19,254418146.33,55444455.67,71771008.56,5996185.88,-4151627.45,False,95.56,ITR_DOC_COMP_00075,2026-03-09 14:54:07.510236
CAM_00076,COMP_00076,AY2022-23,FY2021-22,6750411756.14,448449617.5,108304553.17,617895434.05,10814682.31,0.0,False,85.73,ITR_DOC_COMP_00076,2026-03-09 14:54:07.510236
CAM_00076,COMP_00076,AY2023-24,FY2022-23,7084143912.26,519934553.4,125433814.57,399939508.96,21629675.54,0.0,False,97.82,ITR_DOC_COMP_00076,2026-03-09 14:54:07.510236
CAM_00076,COMP_00076,AY2024-25,FY2023-24,7110332402.88,446264825.72,104564965.27,400452833.76,9235520.41,0.0,False,87.27,ITR_DOC_COMP_00076,2026-03-09 14:54:07.510236
CAM_00077,COMP_00077,AY2022-23,FY2021-22,3173708131.86,481675318.41,98461836.99,161814101.54,16936820.23,0.0,False,94.34,ITR_DOC_COMP_00077,2026-03-09 14:54:07.510236
CAM_00077,COMP_00077,AY2023-24,FY2022-23,3123936348.85,512057406.08,125127699.41,276318976.53,6341986.81,0.0,False,90.65,ITR_DOC_COMP_00077,2026-03-09 14:54:07.510236
CAM_00077,COMP_00077,AY2024-25,FY2023-24,2974350933.26,578699280.57,122721916.44,235287172.49,27759045.79,0.0,False,85.58,ITR_DOC_COMP_00077,2026-03-09 14:54:07.510236
CAM_00078,COMP_00078,AY2022-23,FY2021-22,2741417000.78,392232421.37,82545555.38,254829715.76,11402660.13,0.0,False,91.67,ITR_DOC_COMP_00078,2026-03-09 14:54:07.510236
CAM_00078,COMP_00078,AY2023-24,FY2022-23,2270101288.63,451366772.47,102542208.41,239968950.16,18066678.68,0.0,False,93.61,ITR_DOC_COMP_00078,2026-03-09 14:54:07.510236
CAM_00078,COMP_00078,AY2024-25,FY2023-24,2302737546.38,410346898.0,90501444.8,193548170.27,11740800.56,25311338.06,False,91.32,ITR_DOC_COMP_00078,2026-03-09 14:54:07.510236
CAM_00079,COMP_00079,AY2022-23,FY2021-22,2937971125.66,447317784.83,102650167.82,291656531.04,16384189.77,0.0,False,86.41,ITR_DOC_COMP_00079,2026-03-09 14:54:07.510236
CAM_00079,COMP_00079,AY2023-24,FY2022-23,2948129320.6,397715796.0,89704903.92,184691367.06,11561103.36,-24633290.96,False,87.51,ITR_DOC_COMP_00079,2026-03-09 14:54:07.510236
CAM_00079,COMP_00079,AY2024-25,FY2023-24,2861705236.32,409444274.23,95411028.58,217690595.51,18836719.89,-34526696.13,False,86.45,ITR_DOC_COMP_00079,2026-03-09 14:54:07.510236
CAM_00080,COMP_00080,AY2022-23,FY2021-22,5465037911.67,526913334.39,121589365.73,526357956.57,22098946.67,0.0,False,96.59,ITR_DOC_COMP_00080,2026-03-09 14:54:07.510236
CAM_00080,COMP_00080,AY2023-24,FY2022-23,5682297342.19,586657657.1,126366737.13,642873501.09,25911658.58,0.0,False,85.65,ITR_DOC_COMP_00080,2026-03-09 14:54:07.510236
CAM_00080,COMP_00080,AY2024-25,FY2023-24,5394912274.51,596056533.72,122617243.16,535960647.43,28673434.43,0.0,False,86.36,ITR_DOC_COMP_00080,2026-03-09 14:54:07.510236
CAM_00081,COMP_00081,AY2022-23,FY2021-22,1556087890.67,239822159.87,52993728.59,70397739.78,4500946.7,78769.19,False,86.31,ITR_DOC_COMP_00081,2026-03-09 14:54:07.510236
CAM_00081,COMP_00081,AY2023-24,FY2022-23,1406484615.26,270051679.99,61176275.59,82251933.67,9192323.3,0.0,False,93.14,ITR_DOC_COMP_00081,2026-03-09 14:54:07.510236
CAM_00081,COMP_00081,AY2024-25,FY2023-24,1877190351.17,224950462.53,52404721.35,76505637.22,10517170.74,-6360103.48,False,87.09,ITR_DOC_COMP_00081,2026-03-09 14:54:07.510236
CAM_00082,COMP_00082,AY2022-23,FY2021-22,4567608512.68,458774994.44,94770510.75,293230356.54,12482965.32,0.0,False,92.89,ITR_DOC_COMP_00082,2026-03-09 14:54:07.510236
CAM_00082,COMP_00082,AY2023-24,FY2022-23,4537818296.13,455995376.34,110027570.73,490113362.46,9756749.64,0.0,False,88.05,ITR_DOC_COMP_00082,2026-03-09 14:54:07.510236
CAM_00082,COMP_00082,AY2024-25,FY2023-24,4782978213.74,407219242.39,85477553.96,366614836.35,19040075.51,0.0,False,93.94,ITR_DOC_COMP_00082,2026-03-09 14:54:07.510236
CAM_00083,COMP_00083,AY2022-23,FY2021-22,1046357340.37,74106255.99,15154444.29,75302558.25,932055.97,0.0,False,86.81,ITR_DOC_COMP_00083,2026-03-09 14:54:07.510236
CAM_00083,COMP_00083,AY2023-24,FY2022-23,1056338999.93,75701683.5,16990722.35,71082391.78,2540908.36,0.0,False,91.54,ITR_DOC_COMP_00083,2026-03-09 14:54:07.510236
CAM_00083,COMP_00083,AY2024-25,FY2023-24,1042938886.82,72660708.12,17302743.48,78320874.18,3486583.69,-961617.73,False,95.36,ITR_DOC_COMP_00083,2026-03-09 14:54:07.510236
CAM_00084,COMP_00084,AY2022-23,FY2021-22,1384996028.72,87039524.98,17986354.9,103038800.04,3808346.2,-5170587.81,False,88.3,ITR_DOC_COMP_00084,2026-03-09 14:54:07.510236
CAM_00084,COMP_00084,AY2023-24,FY2022-23,1370615169.66,94059574.59,21485833.07,152059508.65,2569708.73,633073.82,False,95.67,ITR_DOC_COMP_00084,2026-03-09 14:54:07.510236
CAM_00084,COMP_00084,AY2024-25,FY2023-24,1451528514.96,100793630.4,24248277.67,146348789.64,4461654.47,10378775.57,True,94.16,ITR_DOC_COMP_00084,2026-03-09 14:54:07.510236
CAM_00085,COMP_00085,AY2022-23,FY2021-22,3713624970.39,570504740.57,125325457.48,264532833.39,6296018.99,0.0,False,86.17,ITR_DOC_COMP_00085,2026-03-09 14:54:07.510236
CAM_00085,COMP_00085,AY2023-24,FY2022-23,3896515522.13,630323999.78,151204328.46,374545084.13,6885222.0,0.0,False,93.33,ITR_DOC_COMP_00085,2026-03-09 14:54:07.510236
CAM_00085,COMP_00085,AY2024-25,FY2023-24,3906839263.26,587164993.56,119976570.42,284909109.63,11734011.75,0.0,False,95.08,ITR_DOC_COMP_00085,2026-03-09 14:54:07.510236
CAM_00086,COMP_00086,AY2022-23,FY2021-22,6633702397.75,596719706.59,127050414.48,388557838.17,16437741.06,0.0,False,98.18,ITR_DOC_COMP_00086,2026-03-09 14:54:07.510236
CAM_00086,COMP_00086,AY2023-24,FY2022-23,5126829398.63,546243069.66,117996298.25,298973980.15,22038072.98,0.0,False,94.48,ITR_DOC_COMP_00086,2026-03-09 14:54:07.510236
CAM_00086,COMP_00086,AY2024-25,FY2023-24,5679810110.68,538492374.82,130615171.68,510466142.77,14792938.24,0.0,False,98.77,ITR_DOC_COMP_00086,2026-03-09 14:54:07.510236
CAM_00087,COMP_00087,AY2022-23,FY2021-22,1009941988.42,158822672.43,34134366.44,46648085.8,6387723.46,-3595058.99,False,94.76,ITR_DOC_COMP_00087,2026-03-09 14:54:07.510236
CAM_00087,COMP_00087,AY2023-24,FY2022-23,1042596030.54,162889778.23,34358306.64,50386001.97,6151199.67,3987823.01,False,90.6,ITR_DOC_COMP_00087,2026-03-09 14:54:07.510236
CAM_00087,COMP_00087,AY2024-25,FY2023-24,1077892071.99,211652398.58,43861857.1,78732116.78,9885701.77,38399287.46,True,86.29,ITR_DOC_COMP_00087,2026-03-09 14:54:07.510236
CAM_00088,COMP_00088,AY2022-23,FY2021-22,4460338221.69,486057258.25,103364907.35,236140124.48,48935275.25,103205257.12,True,96.2,ITR_DOC_COMP_00088,2026-03-09 14:54:07.510236
CAM_00088,COMP_00088,AY2023-24,FY2022-23,4553387055.26,539119701.84,123681565.18,396456840.65,43036426.28,94960693.72,True,90.05,ITR_DOC_COMP_00088,2026-03-09 14:54:07.510236
CAM_00088,COMP_00088,AY2024-25,FY2023-24,4450976202.13,467624756.82,115357536.24,418729818.45,41731760.66,76699061.69,True,90.87,ITR_DOC_COMP_00088,2026-03-09 14:54:07.510236
CAM_00089,COMP_00089,AY2022-23,FY2021-22,2490177163.75,468889937.01,94062614.52,239482092.94,20674109.54,0.0,False,97.87,ITR_DOC_COMP_00089,2026-03-09 14:54:07.510236
CAM_00089,COMP_00089,AY2023-24,FY2022-23,2292952382.42,471297573.46,111128931.66,213852077.37,19815673.5,0.0,False,96.62,ITR_DOC_COMP_00089,2026-03-09 14:54:07.510236
